STATUS|SM_RECORD|CO_ITEM|LOC|SHIPDATE|SCHEDSHIPDATE|SCHEDARRIVDATE|CO_ORDERID|CO_QTY|U_SALES_DOCUMENT|U_SHIP_CONDITION|U_DMDGROUP_CODE|VL_ORDERID|LOADID|VLL_DEST|VLL_SOURCE|VLL_QTY|VLL_ITEM|ASSIGNED_PLANT|U_OVERALLSTS|P1|FIRMSW
2|19277|4055RUPLUS|4000198444|2016-02-18|2016-02-18|2016-02-18|3019439714000010|570|Z1AA|Z2|ISS|3019439714000010|3657056686000010|4000198444|USHD|570|4055RUPLUS|USHD|A|0|0
2|19528|4055RUPLUS|4000199375|2016-02-17|2016-02-17|2016-02-17|3019482825000010|350|Z1AA|Z1|CPU|3019482825000010|3656947322000010|4000199375|USE1|350|4055RUPLUS|USE1|A|0|0
2|19555|4055RUPLUS|4000199553|2016-02-18|2016-02-18|2016-02-18|3019551553000010|300|Z1AA|Z2|ISS|3019551553000010|3657056348000010|4000199553|USE1|300|4055RUPLUS|USE1|A|0|0
2|19595|4055RUPLUS|4000199681|2016-02-17|2016-02-17|2016-02-17|3019527857000060|570|Z1AA|Z1|CPU|3019527857000060|3657005663000010|4000199681|UT45|570|4055RUPLUS|UT45|A|0|0
2|19597|4055RUPLUS|4000199681|2016-02-19|2016-02-19|2016-02-19|3019527857000110|570|Z1AA|Z1|CPU|3019527857000110|3657005685000010|4000199681|UT45|570|4055RUPLUS|UT45|A|0|0
2|19601|4055RUPLUS|4000199681|2016-02-24|2016-02-24|2016-02-24|3019569635000080|570|Z1AA|Z1|CPU|3019569635000080|3657059257000010|4000199681|UT45|570|4055RUPLUS|UT45|A|0|0
2|19602|4055RUPLUS|4000199681|2016-02-25|2016-02-25|2016-02-25|3019569635000170|570|Z1AA|Z1|CPU|3019569635000170|3657059274000010|4000199681|UT45|570|4055RUPLUS|UT45|A|0|0
2|19603|4055RUPLUS|4000199681|2016-02-26|2016-02-26|2016-02-26|3019569635000110|570|Z1AA|Z1|CPU|3019569635000110|3657059280000010|4000199681|UT45|570|4055RUPLUS|UT45|A|0|0
2|25149|4055RUPLUS|4000222883|2016-02-18|2016-02-18|2016-02-18|3019556627000010|570|Z1AA|Z2|ISS|3019556627000010|3657051678000010|4000222883|USB5|570|4055RUPLUS|USB5|A|0|0
2|25213|4055RUPLUS|4000223207|2016-02-18|2016-02-18|2016-02-18|3019317043000007|500|Z1AA|Z2|ISS|3019317043000007|3656857526000010|4000223207|USE1|500|4055RUPLUS|USE1|A|0|0
2|25693|4055RUPLUS|4000225919|2016-02-26|2016-02-26|2016-02-26|3019540912000010|442|Z1AA|Z1|CPU|3019540912000010|3657019797000010|4000225919|USLN|442|4055RUPLUS|USLN|A|0|0
2|25692|4055RUPLUS|4000225919|2016-02-24|2016-02-24|2016-02-24|3019540889000010|442|Z1AA|Z1|CPU|3019540889000010|3657019803000010|4000225919|USLN|442|4055RUPLUS|USLN|A|0|0
2|25860|4055RUPLUS|4000226549|2016-02-17|2016-02-17|2016-02-17|3019539859000010|570|Z1AA|Z2|ISS|3019539859000010|3657041214000010|4000226549|USIK|570|4055RUPLUS|USIK|A|0|0
2|25861|4055RUPLUS|4000226549|2016-02-18|2016-02-18|2016-02-18|3019539875000010|570|Z1AA|Z2|ISS|3019539875000010|3657051500000010|4000226549|USIK|570|4055RUPLUS|USIK|A|0|0
2|25862|4055RUPLUS|4000226549|2016-02-19|2016-02-19|2016-02-19|3019539896000010|570|Z1AA|Z2|ISS|3019539896000010|3657062605000010|4000226549|USIK|570|4055RUPLUS|USIK|A|0|0
2|25932|4055RUPLUS|4000226804|2016-02-18|2016-02-18|2016-02-18|3019500133000010|570|Z1AA|Z2|ISS|3019500133000010|3657061748000010|4000226804|USQ4|570|4055RUPLUS|USQ4|A|0|0
2|25995|4055RUPLUS|4000227020|2016-02-17|2016-02-17|2016-02-17|3019527882000140|570|Z1AA|Z2|ISS|3019527882000140|3657039808000010|4000227020|USA9|570|4055RUPLUS|USA9|A|0|0
2|26144|4055RUPLUS|4000227734|2016-02-18|2016-02-18|2016-02-18|3019566191000010|570|Z1AA|Z2|ISS|3019566191000010|3657060811000010|4000227734|USI7|570|4055RUPLUS|USI7|A|0|0
0|0|4055RUPLUS|4000231978|2016-02-18|2016-02-18|2016-02-18|3019528270000002|570|Z1AA|Z1|CPU|3019528270000002|3657005996000010|4000231978|UT3E|570|4055RUPLUS||A|0|0
0|0|4055RUPLUS|4000231978|2016-02-26|2016-02-26|2016-02-26|3019570042000030|570|Z1AA|Z1|CPU|3019570042000030|3657059604000010|4000231978|UT3E|570|4055RUPLUS||A|0|0
0|0|4055RUPLUS|4000231978|2016-02-24|2016-02-24|2016-02-24|3019570047000032|570|Z1AA|Z1|CPU|3019570047000032|3657059619000010|4000231978|UT3E|570|4055RUPLUS||A|0|0
0|0|4055RUPLUS|4000231978|2016-02-24|2016-02-24|2016-02-24|3019570047000042|570|Z1AA|Z1|CPU|3019570047000042|3657059630000010|4000231978|UT3E|570|4055RUPLUS||A|0|0
2|249|4055RUNEW|4000210936|2016-02-22|2016-02-21|2016-02-22|3019457042000010|500|Z1AA|Z1|CPU|3019457042000010|3656915209000010|4000210936|USEZ|500|4055RUNEW|USEZ|A|0|0
2|256|4055RUNEW|4000210936|2016-02-29|2016-02-28|2016-02-29|3019457146000010|500|Z1AA|Z1|CPU|3019457146000010|3656938349000010|4000210936|USEZ|500|4055RUNEW|USEZ|A|0|0
2|249|4055RUNEW|4000210936|2016-02-22|2016-02-21|2016-02-22|3019552393000010|200|Z1AA|Z1|CPU|3019552393000010|3657038966000010|4000210936|USEZ|200|4055RUNEW|USEZ|A|0|0
2|249|4055RUNEW|4000210936|2016-02-22|2016-02-21|2016-02-22|3019552396000010|200|Z1AA|Z1|CPU|3019552396000010|3657038967000010|4000210936|USEZ|200|4055RUNEW|USEZ|A|0|0
2|249|4055RUNEW|4000210936|2016-02-22|2016-02-21|2016-02-22|3019552409000010|200|Z1AA|Z1|CPU|3019552409000010|3657038975000010|4000210936|USEZ|200|4055RUNEW|USEZ|A|0|0
2|249|4055RUNEW|4000210936|2016-02-22|2016-02-21|2016-02-22|3019552410000010|200|Z1AA|Z1|CPU|3019552410000010|3657038976000010|4000210936|USEZ|200|4055RUNEW|USEZ|A|0|0
2|23452|4055RUPLUS|4000214530|2016-02-18|2016-02-18|2016-02-18|3019471383000010|528|Z1AA|Z2|ISS|3019471383000010|3657056767000010|4000214530|US8R|528|4055RUPLUS|US8R|A|0|0
2|23906|4055RUPLUS|4000217347|2016-02-23|2016-02-22|2016-02-23|3019575286000010|80|Z1AA|Z1|CPU|3019575286000010|3657063821000010|4000217347|USVI|80|4055RUPLUS|USVI|A|0|0
2|24411|4055RUPLUS|4000219786|2016-02-18|2016-02-18|2016-02-18|3019527973000040|570|Z1AA|Z2|ISS|3019527973000040|3657047450000010|4000219786|USGA|570|4055RUPLUS|USGA|A|0|0
2|24412|4055RUPLUS|4000219786|2016-02-19|2016-02-19|2016-02-19|3019527973000100|570|Z1AA|Z2|ISS|3019527973000100|3657057223000010|4000219786|USGA|570|4055RUPLUS|USGA|A|0|0
0|0|4055RUPLUS|4000219848|2016-02-18|2016-02-17|2016-02-18|3019470903000010|540|Z1AA|Z2|ISS|3019470903000010|3657051370000010|4000219848|USJO|540|4055RUPLUS||A|0|0
2|24463|4055RUPLUS|4000219913|2016-02-17|2016-02-17|2016-02-17|3019575987000001|50|Z1AA|Z1|CPU|3019575987000001|3657065054000010|4000219913|UT47|50|4055RUPLUS|UT47|A|0|0
0|0|4055RUPLUS|4000221945|2016-02-17|2016-02-19|2016-02-19|3019533017000010|570|Z1AA|Z2|ISS|3019533017000010|3657046847000010|4000221945|UT2J|570|4055RUPLUS||A|0|0
2|25083|4055RUPLUS|4000222660|2016-02-18|2016-02-18|2016-02-18|3019527618000040|570|Z1AA|Z2|ISS|3019527618000040|3657056694000010|4000222660|USWR|570|4055RUPLUS|USWR|A|0|0
2|29887|4055RUPLUS|4000247220|2016-02-17|2016-02-17|2016-02-17|3019527816000330|570|Z1AA|Z2|ISS|3019527816000330|3657047308000010|4000247220|UT35|570|4055RUPLUS|UT35|A|0|0
2|29888|4055RUPLUS|4000247220|2016-02-18|2016-02-18|2016-02-18|3019527816000200|570|Z1AA|Z2|ISS|3019527816000200|3657056430000010|4000247220|UT35|570|4055RUPLUS|UT35|A|0|0
2|29914|4055RUPLUS|4000247438|2016-02-19|2016-02-19|2016-02-19|3019464113000010|570|Z1AA|Z2|ISS|3019464113000010|3657063246000010|4000247438|USB5|570|4055RUPLUS|USB5|A|0|0
2|30189|4055RUPLUS|4000248434|2016-02-25|2016-02-25|2016-02-25|3019569696000010|504|Z1AA|Z1|CPU|3019569696000010|3657059253000010|4000248434|USMR|504|4055RUPLUS|USMR|A|0|0
2|32157|4055RUPLUS|4000257016|2016-02-19|2016-02-19|2016-02-19|3019565369000010|570|Z1AA|Z2|ISS|3019565369000010|3657062985000010|4000257016|USMY|570|4055RUPLUS|USMY|A|0|0
2|32209|4055RUPLUS|4000257576|2016-02-17|2016-02-17|2016-02-17|3019573313000001|570|Z1AA|Z2|ISS|3019573313000001|3657061690000010|4000257576|US8Y|570|4055RUPLUS|US8Y|A|0|0
2|27789|4055RUPLUS|4000236655|2016-02-18|2016-02-18|2016-02-18|3019527656000040|570|Z1AA|Z2|ISS|3019527656000040|3657056382000010|4000236655|USXK|570|4055RUPLUS|USXK|A|0|0
2|28371|4055RUPLUS|4000240157|2016-02-18|2016-02-18|2016-02-18|3019540682000010|570|Z1AA|Z2|ISS|3019540682000010|3657056805000010|4000240157|USGA|570|4055RUPLUS|USGA|A|0|0
2|28463|4055RUPLUS|4000240716|2016-02-18|2016-02-18|2016-02-18|3019550760000010|570|Z1AA|Z1|CPU|3019550760000010|3657032821000010|4000240716|USNT|570|4055RUPLUS|USNT|A|0|0
2|28528|4055RUPLUS|4000240775|2016-02-18|2016-02-18|2016-02-18|3019354975000120|570|Z1AA|Z2|ISS|3019354975000120|3657061572000010|4000240775|USKM|570|4055RUPLUS|USKM|A|0|0
2|28572|4055RUPLUS|4000240967|2016-02-17|2016-02-17|2016-02-17|3019528292000040|570|Z1AA|Z2|ISS|3019528292000040|3657046991000010|4000240967|USKI|570|4055RUPLUS|USKI|A|0|0
2|4046|4055RUPLUS|4000074786|2016-02-18|2016-02-18|2016-02-18|3019462235000010|540|Z1AA|Z2|ISS|3019462235000010|3657056897000010|4000074786|USYC|540|4055RUPLUS|USYC|A|0|0
2|2695|4055RUPLUS|4000056634|2016-02-19|2016-02-19|2016-02-19|3019548016000010|570|Z1AA|Z2|ISS|3019548016000010|3657064930000010|4000056634|UT42|570|4055RUPLUS|UT42|A|0|0
2|2813|4055RUPLUS|4000058434|2016-02-22|2016-02-22|2016-02-22|3019394173000007|570|Z1AA|Z2|ISS|3019394173000007|3656922368000010|4000058434|UT29|570|4055RUPLUS|UT29|A|0|0
2|2814|4055RUPLUS|4000058434|2016-02-23|2016-02-23|2016-02-23|3019394173000014|570|Z1AA|Z2|ISS|3019394173000014|3656922371000010|4000058434|UT29|570|4055RUPLUS|UT29|A|0|0
2|55722|4055RUPLUS|6101076793|2016-02-25|2016-02-25|2016-02-25|3019569279000130|570|Z1AA|Z1|CPU|3019569279000130|3657059101000010|6101076793|USIE|570|4055RUPLUS|USIE|A|0|0
2|55718|4055RUPLUS|6101076793|2016-02-23|2016-02-23|2016-02-23|3019569279000080|570|Z1AA|Z1|CPU|3019569279000080|3657059188000010|6101076793|USR4|570|4055RUPLUS|USR4|A|0|0
2|55751|4055RUPLUS|6130037246|2016-02-18|2016-02-18|2016-02-18|3019526734000020|570|Z1AA|Z1|CPU|3019526734000020|3657056650000010|6130037246|UT13|570|4055RUPLUS|UT13|A|0|0
2|55781|4055RUPLUS|6130108188|2016-02-18|2016-02-18|2016-02-18|3019402058000010|570|Z1AA|Z2|ISS|3019402058000010|3657063117000010|6130108188|USYD|570|4055RUPLUS|USYD|A|0|0
2|55789|4055RUPLUS|6130114162|2016-02-17|2016-02-17|2016-02-17|3019527323000080|570|Z1AA|Z2|ISS|3019527323000080|3657046803000010|6130114162|USE1|570|4055RUPLUS|USE1|A|0|0
2|55854|4055RUPLUS|6130223856|2016-02-24|2016-02-23|2016-02-24|3019573805000010|570|Z1AA|Z1|CPU|3019573805000010|3657062196000010|6130223856|USB5|570|4055RUPLUS|USB5|A|0|0
2|56097|4055RUPLUS|6131439177|2016-02-17|2016-02-17|2016-02-17|3019539443000004|570|Z1AA|Z2|ISS|3019539443000004|3657046778000010|6131439177|USGA|570|4055RUPLUS|USGA|A|0|0
2|56098|4055RUPLUS|6131439177|2016-02-18|2016-02-18|2016-02-18|3019539443000007|570|Z1AA|Z2|ISS|3019539443000007|3657056910000010|6131439177|USGA|570|4055RUPLUS|USGA|A|0|0
2|56114|4055RUPLUS|6131666279|2016-02-18|2016-02-18|2016-02-18|3019557010000001|570|Z1AA|Z2|ISS|3019557010000001|3657056511000010|6131666279|US6D|570|4055RUPLUS|US6D|A|0|0
2|56133|4055RUPLUS|6131693310|2016-02-18|2016-02-18|2016-02-18|3019528218000030|570|Z1AA|Z2|ISS|3019528218000030|3657029265000010|6131693310|UST1|570|4055RUPLUS|UST1|A|0|0
2|56140|4055RUPLUS|6131704193|2016-02-17|2016-02-17|2016-02-17|3019485097000010|570|Z1AA|Z2|ISS|3019485097000010|3657051477000010|6131704193|UT1F|570|4055RUPLUS|UT1F|A|0|0
2|51345|4055RUPLUS|6100600255|2016-02-18|2016-02-18|2016-02-18|3019526137000230|570|Z1AA|Z2|ISS|3019526137000230|3657020619000010|6100600255|UT1K|570|4055RUPLUS|UT1K|A|0|0
2|51345|4055RUPLUS|6100600255|2016-02-18|2016-02-18|2016-02-18|3019526137000260|570|Z1AA|Z2|ISS|3019526137000260|3657020620000010|6100600255|UT1K|570|4055RUPLUS|UT1K|A|0|0
2|51420|4055RUPLUS|6100610486|2016-02-22|2016-02-22|2016-02-22|3019576117000001|408|Z1AA|Z1|CPU|3019576117000001|3657065062000010|6100610486|US8Z|408|4055RUPLUS|US8Z|A|0|0
2|53049|4055RUPLUS|6100788687|2016-02-17|2016-02-17|2016-02-17|3019403140000013|570|Z1AA|Z2|ISS|3019403140000013|3656911496000010|6100788687|US8R|570|4055RUPLUS|US8R|A|0|0
2|53081|4055RUPLUS|6100790111|2016-02-23|2016-02-23|2016-02-23|3019568065000020|570|Z1AA|Z1|CPU|3019568065000020|3657054179000010|6100790111|UT32|570|4055RUPLUS|UT32|A|0|0
2|53084|4055RUPLUS|6100790111|2016-02-26|2016-02-26|2016-02-26|3019568065000030|570|Z1AA|Z1|CPU|3019568065000030|3657054195000010|6100790111|UT32|570|4055RUPLUS|UT32|A|0|0
2|53086|4055RUPLUS|6100790969|2016-02-19|2016-02-18|2016-02-19|3019528171000080|570|Z1AA|Z2|ISS|3019528171000080|3657031017000010|6100790969|UT74|570|4055RUPLUS|UT74|A|0|0
2|53138|4055RUPLUS|6100793074|2016-02-18|2016-02-18|2016-02-18|3019527559002120|570|Z1AA|Z2|ISS|3019527559002120|3657019151000010|6100793074|USWT|570|4055RUPLUS|USWT|A|0|0
2|53138|4055RUPLUS|6100793074|2016-02-18|2016-02-18|2016-02-18|3019527559002130|570|Z1AA|Z2|ISS|3019527559002130|3657019152000010|6100793074|USWT|570|4055RUPLUS|USWT|A|0|0
2|53142|4055RUPLUS|6100793074|2016-02-21|2016-02-21|2016-02-21|3019527559002220|570|Z1AA|Z2|ISS|3019527559002220|3657019156000010|6100793074|USWT|570|4055RUPLUS|USWT|A|0|0
0|0|4055RUPLUS|6101002621|2016-02-17|2016-02-17|2016-02-17|3019527261000160|570|Z1AA|Z2|ISS|3019527261000160|3657036088000010|6101002621|USHE|570|4055RUPLUS||A|0|0
2|51440|4055RUPLUS|6100612634|2016-02-17|2016-02-17|2016-02-17|3019541245000008|570|Z1AA|Z2|ISS|3019541245000008|3657041945000010|6100612634|USKL|570|4055RUPLUS|USKL|A|0|0
2|51470|4055RUPLUS|6100616738|2016-02-19|2016-02-19|2016-02-19|3019565694000002|570|Z1AA|Z2|ISS|3019565694000002|3657064717000010|6100616738|UT84|570|4055RUPLUS|UT84|A|0|0
2|51679|4055RUPLUS|6100632541|2016-02-18|2016-02-18|2016-02-18|3019550913000020|540|Z1AA|Z2|ISS|3019550913000020|3657056204000010|6100632541|USXP|540|4055RUPLUS|USXP|A|0|0
2|51732|4055RUPLUS|6100635646|2016-02-18|2016-02-18|2016-02-18|3019481794000130|540|Z1AA|Z2|ISS|3019481794000130|3657051546000010|6100635646|US8T|540|4055RUPLUS|US8T|A|0|0
2|51772|4055RUPLUS|6100635922|2016-02-20|2016-02-19|2016-02-20|3019526166000410|570|Z1AA|Z1|CPU|3019526166000410|3657001375000010|6100635922|UT44|570|4055RUPLUS|UT44|A|0|0
2|51773|4055RUPLUS|6100635922|2016-02-22|2016-02-21|2016-02-22|3019567780000500|570|Z1AA|Z1|CPU|3019567780000500|3657054205000010|6100635922|UT44|570|4055RUPLUS|UT44|A|0|0
2|51774|4055RUPLUS|6100635922|2016-02-23|2016-02-22|2016-02-23|3019567780000510|570|Z1AA|Z1|CPU|3019567780000510|3657054214000010|6100635922|UT44|570|4055RUPLUS|UT44|A|0|0
2|51775|4055RUPLUS|6100635922|2016-02-24|2016-02-23|2016-02-24|3019567780000440|570|Z1AA|Z1|CPU|3019567780000440|3657054220000010|6100635922|UT44|570|4055RUPLUS|UT44|A|0|0
2|51776|4055RUPLUS|6100635922|2016-02-25|2016-02-24|2016-02-25|3019567780000380|570|Z1AA|Z1|CPU|3019567780000380|3657054229000010|6100635922|UT44|570|4055RUPLUS|UT44|A|0|0
2|11325|4055RUPLUS|4000147248|2016-02-18|2016-02-18|2016-02-18|3019528007000120|570|Z1AA|Z1|CPU|3019528007000120|3657005825000010|4000147248|USG8|570|4055RUPLUS|USG8|A|0|0
2|11330|4055RUPLUS|4000147248|2016-02-25|2016-02-25|2016-02-25|3019569776000330|570|Z1AA|Z1|CPU|3019569776000330|3657059472000010|4000147248|USG8|570|4055RUPLUS|USG8|A|0|0
2|11384|4055RUPLUS|4000147629|2016-02-19|2016-02-18|2016-02-19|3019555887000010|570|Z1AA|Z2|ISS|3019555887000010|3657056691000010|4000147629|USQ8|570|4055RUPLUS|USQ8|A|0|0
2|11416|4055RUPLUS|4000148038|2016-02-19|2016-02-18|2016-02-19|3019527840000130|570|Z1AA|Z2|ISS|3019527840000130|3657041238000010|4000148038|UT36|570|4055RUPLUS|UT36|A|0|0
2|51123|4055RUPLUS|6100547260|2016-02-17|2016-02-17|2016-02-17|3019526792000060|570|Z1AA|Z1|CPU|3019526792000060|3657001791000010|6100547260|US8X|570|4055RUPLUS|US8X|A|0|0
2|51128|4055RUPLUS|6100547260|2016-02-25|2016-02-25|2016-02-25|3019568351000070|570|Z1AA|Z1|CPU|3019568351000070|3657054479000010|6100547260|US8X|570|4055RUPLUS|US8X|A|0|0
2|51130|4055RUPLUS|6100547279|2016-02-17|2016-02-17|2016-02-17|3019527636000090|570|Z1AA|Z2|ISS|3019527636000090|3657046961000010|6100547279|USKZ|570|4055RUPLUS|USKZ|A|0|0
2|51131|4055RUPLUS|6100547279|2016-02-18|2016-02-18|2016-02-18|3019527636000040|570|Z1AA|Z2|ISS|3019527636000040|3657056482000010|6100547279|USKZ|570|4055RUPLUS|USKZ|A|0|0
2|11496|4055RUPLUS|4000148582|2016-02-18|2016-02-18|2016-02-18|3019564739000001|570|Z1AA|Z2|ISS|3019564739000001|3657056598000010|4000148582|USQ4|570|4055RUPLUS|USQ4|A|0|0
2|56999|4055RUPLUSPS|4000166705|2016-02-22|2016-02-22|2016-02-22|3019570081000010|570|Z1AA|Z2|ISS|3019570081000010|3657064520000010|4000166705|US8R|570|4055RUPLUSPS|US8R|A|0|0
2|14290|4055RUPLUS|4000166714|2016-02-19|2016-02-19|2016-02-19|3019563641000010|250|Z1AA|Z1|CPU|3019563641000010|3657050090000010|4000166714|USQ4|250|4055RUPLUS|USQ4|A|0|0
2|14780|4055RUPLUS|4000169892|2016-02-18|2016-02-18|2016-02-18|3019527621000020|570|Z1AA|Z2|ISS|3019527621000020|3657028966000010|4000169892|UT52|570|4055RUPLUS|UT52|A|0|0
2|14841|4055RUPLUS|4000170197|2016-02-17|2016-02-17|2016-02-17|3019527348000350|570|Z1AA|Z2|ISS|3019527348000350|3657053090000010|4000170197|UT55|570|4055RUPLUS|UT55|A|0|0
2|12567|4055RUPLUS|4000157156|2016-02-19|2016-02-19|2016-02-19|3019528338000100|570|Z1AA|Z2|ISS|3019528338000100|3657031694000010|4000157156|USXP|570|4055RUPLUS|USXP|A|0|0
0|0|4055RUPLUS|4000157156|2016-02-17|2016-02-16|2016-02-17|3019528338000030|570|Z1AA|Z2|ISS|3019528338000030|3657063235000010|4000157156|UT1X|570|4055RUPLUS||A|0|0
2|12983|4055RUPLUS|4000160898|2016-02-17|2016-02-17|2016-02-17|3019551373000010|540|Z1AA|Z2|ISS|3019551373000010|3657047152000010|4000160898|US8Z|540|4055RUPLUS|US8Z|A|0|0
2|372|4055RUPLUS|3000002158|2016-02-18|2016-02-18|2016-02-18|3019515554000010|570|Z1AA|Z2|ISS|3019515554000010|3657051383000010|3000002158|USFC|570|4055RUPLUS|USFC|A|0|0
2|457|4055RUPLUS|3000013592|2016-02-18|2016-02-18|2016-02-18|3019527142000120|450|Z1AA|Z2|ISS|3019527142000120|3657056165000010|3000013592|USYH|450|4055RUPLUS|USYH|A|0|0
2|491|4055RUPLUS|3000022446|2016-02-19|2016-02-18|2016-02-19|3019556228000005|570|Z1AA|Z2|ISS|3019556228000005|3657051652000010|3000022446|USK5|570|4055RUPLUS|USK5|A|0|0
2|587|4055RUPLUS|3000045680|2016-02-18|2016-02-18|2016-02-18|3019526650000200|570|Z1AA|Z2|ISS|3019526650000200|3657056855000010|3000045680|USNZ|570|4055RUPLUS|USNZ|A|0|0
2|649|4055RUPLUS|3000063424|2016-02-18|2016-02-18|2016-02-18|3019527224000080|570|Z1AA|Z2|ISS|3019527224000080|3657056169000010|3000063424|USZY|570|4055RUPLUS|USZY|A|0|0
2|684|4055RUPLUS|3000077216|2016-02-18|2016-02-18|2016-02-18|3019376219000005|570|Z1AA|Z2|ISS|3019376219000005|3657061691000010|3000077216|USQ4|570|4055RUPLUS|USQ4|A|0|0
2|780|4055RUPLUS|3000084776|2016-02-18|2016-02-18|2016-02-18|3019526976000230|570|Z1AA|Z2|ISS|3019526976000230|3657041229000010|3000084776|US8Y|570|4055RUPLUS|US8Y|A|0|0
2|780|4055RUPLUS|3000084776|2016-02-18|2016-02-18|2016-02-18|3019526976000100|570|Z1AA|Z2|ISS|3019526976000100|3657062322000010|3000084776|US8Y|570|4055RUPLUS|US8Y|A|0|0
2|781|4055RUPLUS|3000084776|2016-02-19|2016-02-19|2016-02-19|3019526976000030|570|Z1AA|Z2|ISS|3019526976000030|3657062331000010|3000084776|US8Y|570|4055RUPLUS|US8Y|A|0|0
2|838|4055RUPLUS|3000091233|2016-02-23|2016-02-23|2016-02-23|3019540846000010|570|Z1AA|Z1|CPU|3019540846000010|3657019811000010|3000091233|US2U|570|4055RUPLUS|US2U|A|0|0
2|853|4055RUPLUS|3000137818|2016-02-18|2016-02-18|2016-02-18|3019526401000060|570|Z1AA|Z1|CPU|3019526401000060|3657001513000010|3000137818|UT76|570|4055RUPLUS|UT76|A|0|0
2|854|4055RUPLUS|3000137818|2016-02-19|2016-02-19|2016-02-19|3019526401000070|570|Z1AA|Z1|CPU|3019526401000070|3657001518000010|3000137818|UT76|570|4055RUPLUS|UT76|A|0|0
2|856|4055RUPLUS|3000137818|2016-02-23|2016-02-23|2016-02-23|3019568008000030|570|Z1AA|Z1|CPU|3019568008000030|3657054192000010|3000137818|UT76|570|4055RUPLUS|UT76|A|0|0
2|862|4055RUPLUS|3000137992|2016-02-18|2016-02-17|2016-02-18|3019556266000010|570|Z1AA|Z2|ISS|3019556266000010|3657051847000010|3000137992|UT74|570|4055RUPLUS|UT74|A|0|0
2|947|4055RUPLUS|3000143815|2016-02-19|2016-02-19|2016-02-19|3019526369000050|570|Z1AA|Z2|ISS|3019526369000050|3657051185000010|3000143815|USNT|570|4055RUPLUS|USNT|A|0|0
2|961|4055RUPLUS|3000144677|2016-02-19|2016-02-19|2016-02-19|3019516032000010|450|Z1AA|Z2|ISS|3019516032000010|3657063625000010|3000144677|USMR|450|4055RUPLUS|USMR|A|0|0
2|980|4055RUPLUS|3000146831|2016-02-18|2016-02-18|2016-02-18|3019565169000010|570|Z1AA|Z2|ISS|3019565169000010|3657056858000010|3000146831|USNT|570|4055RUPLUS|USNT|A|0|0
2|1236|4055RUPLUS|4000001524|2016-02-19|2016-02-19|2016-02-19|3019527456000370|570|Z1AA|Z1|CPU|3019527456000370|3657005470000010|4000001524|USE1|570|4055RUPLUS|USE1|A|0|0
2|1237|4055RUPLUS|4000001524|2016-02-20|2016-02-20|2016-02-20|3019527456000240|570|Z1AA|Z1|CPU|3019527456000240|3657005486000010|4000001524|USE1|570|4055RUPLUS|USE1|A|0|0
2|1240|4055RUPLUS|4000001524|2016-02-23|2016-02-23|2016-02-23|3019569068000140|570|Z1AA|Z1|CPU|3019569068000140|3657059021000010|4000001524|USE1|570|4055RUPLUS|USE1|A|0|0
2|1242|4055RUPLUS|4000001524|2016-02-25|2016-02-25|2016-02-25|3019569068000200|570|Z1AA|Z1|CPU|3019569068000200|3657059110000010|4000001524|USE1|570|4055RUPLUS|USE1|A|0|0
2|1244|4055RUPLUS|4000001524|2016-02-27|2016-02-27|2016-02-27|3019569068000420|570|Z1AA|Z1|CPU|3019569068000420|3657059184000010|4000001524|USE1|570|4055RUPLUS|USE1|A|0|0
2|2416|4055RUPLUS|4000051474|2016-02-19|2016-02-18|2016-02-19|3019527809000050|570|Z1AA|Z2|ISS|3019527809000050|3657056271000010|4000051474|USMN|570|4055RUPLUS|USMN|A|0|0
2|2456|4055RUPLUS|4000052405|2016-02-18|2016-02-18|2016-02-18|3019526439000020|570|Z1AA|Z2|ISS|3019526439000020|3657056641000010|4000052405|USA8|570|4055RUPLUS|USA8|A|0|0
2|2558|4055RUPLUS|4000054650|2016-02-17|2016-02-17|2016-02-17|3019526490000160|570|Z1AA|Z2|ISS|3019526490000160|3657052813000010|4000054650|UT3U|570|4055RUPLUS|UT3U|A|0|0
2|2559|4055RUPLUS|4000054650|2016-02-18|2016-02-18|2016-02-18|3019526490000180|570|Z1AA|Z2|ISS|3019526490000180|3657052816000010|4000054650|UT3U|570|4055RUPLUS|UT3U|A|0|0
2|2588|4055RUPLUS|4000054822|2016-02-20|2016-02-20|2016-02-20|3019528113000060|570|Z1AA|Z2|ISS|3019528113000060|3657031648000010|4000054822|USKZ|570|4055RUPLUS|USKZ|A|0|0
2|1318|4055RUPLUS|4000002655|2016-02-18|2016-02-18|2016-02-18|3019527421000970|570|Z1AA|Z2|ISS|3019527421000970|3657057229000010|4000002655|USIL|570|4055RUPLUS|USIL|A|0|0
0|0|4055RUPLUS|4000011185|2016-02-17|2016-02-16|2016-02-17|3019527138000110|570|Z1AA|Z1|CPU|3019527138000110|3657005257000010|4000011185|UT74|570|4055RUPLUS||A|0|0
2|1444|4055RUPLUS|4000011185|2016-02-23|2016-02-22|2016-02-23|3019568809000170|570|Z1AA|Z1|CPU|3019568809000170|3657058852000010|4000011185|UT74|570|4055RUPLUS|UT74|A|0|0
2|1446|4055RUPLUS|4000011185|2016-02-25|2016-02-24|2016-02-25|3019568809000080|570|Z1AA|Z1|CPU|3019568809000080|3657058897000010|4000011185|UT74|570|4055RUPLUS|UT74|A|0|0
