RECNUM|ITEM|DEST|SOURCE|SCHEDARRIVDATE|SM_TOTQTY|REMAINDER|VL_QTY_USED|CO_QTY_USED|P1
6895|4055RUPLUS|4000106651|USWN|2016-02-27|31.8|31.8|0|0|0
6896|4055RUPLUS|4000106651|UT45|2016-02-29|15.9|15.9|0|0|0
6897|4055RUPLUS|4000106651|UT45|2016-03-01|15.9|15.9|0|0|0
6898|4055RUPLUS|4000106758|USGA|2016-02-25|37.1|37.1|0|0|0
6899|4055RUPLUS|4000106758|USGA|2016-02-26|37.1|37.1|0|0|0
6900|4055RUPLUS|4000106758|USGA|2016-02-27|37.1|37.1|0|0|0
6901|4055RUPLUS|4000106758|US44|2016-02-29|37.1|37.1|0|0|0
6902|4055RUPLUS|4000106758|USGA|2016-03-01|37.1|37.1|0|0|0
6903|4055RUPLUS|4000106769|USXN|2016-02-23|0.5|0.5|0|0|0
6904|4055RUPLUS|4000106769|USIE|2016-02-24|0.5|0.5|0|0|0
6905|4055RUPLUS|4000106769|USXN|2016-02-25|0.5|0.5|0|0|0
6906|4055RUPLUS|4000106769|USIE|2016-02-26|1.5|1.5|0|0|0
6907|4055RUPLUS|4000106769|USXN|2016-02-29|0.5|0.5|0|0|0
6908|4055RUPLUS|4000106769|UT85|2016-03-01|0.5|0.5|0|0|0
6909|4055RUPLUS|4000106771|USK5|2016-02-22|59.17|59.17|0|0|1
6910|4055RUPLUS|4000106771|USPF|2016-02-22|510.83|-59.17|0|570|0
6911|4055RUPLUS|4000106771|USK5|2016-02-23|9.4|9.4|0|0|1
6912|4055RUPLUS|4000106771|USK5|2016-02-24|9.4|9.4|0|0|1
6913|4055RUPLUS|4000106771|USK5|2016-02-25|9.4|9.4|0|0|1
6914|4055RUPLUS|4000106771|USK5|2016-02-26|28.2|28.2|0|0|1
6915|4055RUPLUS|4000106771|USK5|2016-02-29|9.4|9.4|0|0|1
6916|4055RUPLUS|4000106771|USK5|2016-03-01|9.4|9.4|0|0|1
6917|4055RUPLUS|4000106775|USXJ|2016-02-23|1.3|1.3|0|0|0
6918|4055RUPLUS|4000106775|USXJ|2016-02-24|1.3|1.3|0|0|0
6919|4055RUPLUS|4000106775|USJO|2016-02-25|1.3|1.3|0|0|0
6920|4055RUPLUS|4000106775|USXJ|2016-02-26|1.3|1.3|0|0|0
6921|4055RUPLUS|4000106775|USXJ|2016-02-29|1.3|1.3|0|0|0
6922|4055RUPLUS|4000106775|USXJ|2016-03-01|1.3|1.3|0|0|0
6923|4055RUPLUS|4000106851|UT1E|2016-02-23|2.6|2.6|0|0|0
6924|4055RUPLUS|4000106851|USOA|2016-02-24|2.6|2.6|0|0|0
6925|4055RUPLUS|4000106851|UT1E|2016-02-25|2.6|2.6|0|0|0
6926|4055RUPLUS|4000106851|USOA|2016-02-26|2.6|2.6|0|0|0
6927|4055RUPLUS|4000106851|UT30|2016-02-29|2.6|2.6|0|0|1
6928|4055RUPLUS|4000106851|UT30|2016-03-01|2.6|2.6|0|0|1
6929|4055RUPLUS|4000106935|UT1F|2016-02-18|540|540|0|0|0
6930|4055RUPLUS|4000106935|USCX|2016-02-23|49.7|49.7|0|0|0
6931|4055RUPLUS|4000106935|UT1F|2016-02-25|49.7|49.7|0|0|0
6932|4055RUPLUS|4000106935|USKZ|2016-02-26|49.7|49.7|0|0|0
6933|4055RUPLUS|4000106935|USCX|2016-02-27|49.7|49.7|0|0|0
6934|4055RUPLUS|4000106935|UT1F|2016-02-29|49.7|49.7|0|0|0
6935|4055RUPLUS|4000106935|USYX|2016-03-01|49.7|49.7|0|0|0
6936|4055RUPLUS|4000107035|UT43|2016-02-23|3.1|3.1|0|0|1
6937|4055RUPLUS|4000107035|UT43|2016-02-24|3.1|3.1|0|0|1
6938|4055RUPLUS|4000107035|UT43|2016-02-25|3.1|3.1|0|0|1
6939|4055RUPLUS|4000107035|UT43|2016-02-26|3.1|3.1|0|0|1
6940|4055RUPLUS|4000107035|UT43|2016-02-29|3.1|3.1|0|0|1
6941|4055RUPLUS|4000107035|UT43|2016-03-01|3.1|3.1|0|0|1
6942|4055RUPLUS|4000107077|USKL|2016-02-22|1140|0|0|1140|0
6943|4055RUPLUS|4000107077|US8S|2016-02-24|59.33|59.33|0|0|1
6944|4055RUPLUS|4000107077|US8S|2016-02-25|80.6|80.6|0|0|1
6945|4055RUPLUS|4000107077|US8S|2016-02-26|80.6|80.6|0|0|1
6946|4055RUPLUS|4000107077|US8S|2016-02-29|80.6|80.6|0|0|1
6947|4055RUPLUS|4000107077|US8S|2016-03-01|80.6|80.6|0|0|1
6948|4055RUPLUS|4000107079|US8S|2016-02-18|570|0|570|0|0
6949|4055RUPLUS|4000107079|USIM|2016-02-19|570|570|0|0|0
6950|4055RUPLUS|4000107079|US8S|2016-02-22|570|570|0|0|0
6951|4055RUPLUS|4000107079|USYB|2016-02-25|12.3|12.3|0|0|1
6952|4055RUPLUS|4000107079|USYB|2016-02-26|377.95|377.95|0|0|1
6953|4055RUPLUS|4000107079|USIM|2016-02-29|194.1|194.1|0|0|0
6954|4055RUPLUS|4000107079|USIM|2016-03-01|133.94|133.94|0|0|0
6955|4055RUPLUS|4000107079|USKL|2016-03-01|60.16|60.16|0|0|0
6956|4055RUPLUS|4000107083|US8S|2016-02-18|570|0|570|0|1
6957|4055RUPLUS|4000107083|USYB|2016-02-19|540|0|0|540|0
6958|4055RUPLUS|4000107083|USYB|2016-02-23|570|0|0|570|0
6959|4055RUPLUS|4000107083|USCY|2016-02-25|341.42|341.42|0|0|0
6960|4055RUPLUS|4000107083|USYB|2016-02-25|228.58|228.58|0|0|0
6961|4055RUPLUS|4000107146|USMN|2016-02-23|0.2|0.2|0|0|0
6962|4055RUPLUS|4000107146|USMN|2016-02-24|0.2|0.2|0|0|0
6963|4055RUPLUS|4000107146|UT29|2016-02-25|0.2|0.2|0|0|0
6964|4055RUPLUS|4000107146|UST1|2016-02-26|0.2|0.2|0|0|1
6965|4055RUPLUS|4000107146|UST1|2016-02-29|0.2|0.2|0|0|1
6966|4055RUPLUS|4000107146|UST1|2016-03-01|0.2|0.2|0|0|1
6967|4055RUPLUS|4000107156|USIA|2016-02-17|173.98|173.98|0|0|0
6968|4055RUPLUS|4000107156|USIR|2016-02-19|1080|0|1080|0|1
6969|4055RUPLUS|4000107156|USIR|2016-02-20|366.02|366.02|0|0|1
6970|4055RUPLUS|4000107156|USIK|2016-02-22|540|0|0|540|0
6971|4055RUPLUS|4000107156|USIK|2016-02-23|1080|0|0|1080|0
6972|4055RUPLUS|4000107156|USIK|2016-02-24|540|0|0|540|0
6973|4055RUPLUS|4000107156|USIK|2016-02-25|827.88|287.88|0|540|0
6974|4055RUPLUS|4000107156|USIR|2016-02-25|252.12|252.12|0|0|1
6975|4055RUPLUS|4000107156|USIR|2016-02-26|540|0|0|540|1
6976|4055RUPLUS|4000107219|UT79|2016-02-25|45.58|45.58|0|0|0
6977|4055RUPLUS|4000107219|UT79|2016-02-26|50.9|50.9|0|0|0
6978|4055RUPLUS|4000107219|UT79|2016-02-27|50.9|50.9|0|0|0
6979|4055RUPLUS|4000107219|USA3|2016-02-29|50.9|50.9|0|0|0
6980|4055RUPLUS|4000107219|USA3|2016-03-01|50.9|50.9|0|0|0
6981|4055RUPLUS|4000107358|UT43|2016-02-23|26.6|26.6|0|0|1
6982|4055RUPLUS|4000107358|UT43|2016-02-24|26.6|26.6|0|0|1
6983|4055RUPLUS|4000107358|UT43|2016-02-25|26.6|26.6|0|0|1
6984|4055RUPLUS|4000107358|UT43|2016-02-26|26.6|26.6|0|0|1
6985|4055RUPLUS|4000107358|UT43|2016-02-29|26.6|26.6|0|0|1
6986|4055RUPLUS|4000107358|UT43|2016-03-01|26.6|26.6|0|0|1
6987|4055RUPLUS|4000107495|USB5|2016-02-19|1080|0|1080|0|1
6988|4055RUPLUS|4000107495|USB5|2016-02-20|540|0|0|540|1
6989|4055RUPLUS|4000107495|US1M|2016-02-22|540|0|0|540|0
6990|4055RUPLUS|4000107495|US1M|2016-02-23|540|0|0|540|0
6991|4055RUPLUS|4000107495|US1M|2016-02-24|1080|0|0|1080|0
6992|4055RUPLUS|4000107495|US1M|2016-02-25|540|0|0|540|0
6993|4055RUPLUS|4000107495|US1M|2016-02-26|1080|0|0|1080|0
6994|4055RUPLUS|4000107495|USB5|2016-02-27|540|0|0|540|1
6995|4055RUPLUS|4000107509|USZY|2016-02-24|0.2|0.2|0|0|0
6996|4055RUPLUS|4000107509|USZY|2016-02-25|0.2|0.2|0|0|0
6997|4055RUPLUS|4000107509|USZY|2016-02-26|0.4|0.4|0|0|0
6998|4055RUPLUS|4000107509|USZY|2016-02-29|0.2|0.2|0|0|0
6999|4055RUPLUS|4000107509|UT35|2016-03-01|0.2|0.2|0|0|1
7000|4055RUPLUS|4000107593|USM6|2016-02-23|11.8|11.8|0|0|0
7001|4055RUPLUS|4000107593|USM6|2016-02-24|11.8|11.8|0|0|0
7002|4055RUPLUS|4000107593|USM6|2016-02-25|11.8|11.8|0|0|0
7003|4055RUPLUS|4000107593|USM6|2016-02-26|11.8|11.8|0|0|0
7004|4055RUPLUS|4000107593|USM6|2016-02-29|11.8|11.8|0|0|0
7005|4055RUPLUS|4000107593|USM6|2016-03-01|11.8|11.8|0|0|0
7006|4055RUPLUS|4000107599|US6P|2016-02-23|5.8|5.8|0|0|0
7007|4055RUPLUS|4000107599|US6P|2016-02-24|5.8|5.8|0|0|0
7008|4055RUPLUS|4000107599|US6P|2016-02-25|5.8|5.8|0|0|0
7009|4055RUPLUS|4000107599|US6P|2016-02-26|17.4|17.4|0|0|0
7010|4055RUPLUS|4000107599|US6P|2016-02-29|5.8|5.8|0|0|0
7011|4055RUPLUS|4000107599|US6P|2016-03-01|5.8|5.8|0|0|0
7012|4055RUPLUS|4000107645|USM6|2016-02-23|0.1|0.1|0|0|1
7013|4055RUPLUS|4000107645|USM6|2016-02-24|0.1|0.1|0|0|1
7014|4055RUPLUS|4000107645|USM6|2016-02-25|0.1|0.1|0|0|1
7015|4055RUPLUS|4000107645|USM6|2016-02-26|0.1|0.1|0|0|1
7016|4055RUPLUS|4000107645|USM6|2016-02-29|0.1|0.1|0|0|1
7017|4055RUPLUS|4000107645|USM6|2016-03-01|0.1|0.1|0|0|1
7018|4055RUPLUS|4000107652|USHD|2016-02-23|22.8|22.8|0|0|1
7019|4055RUPLUS|4000107652|USHD|2016-02-24|22.8|22.8|0|0|1
7020|4055RUPLUS|4000107652|USHD|2016-02-25|22.8|22.8|0|0|1
7021|4055RUPLUS|4000107652|USHD|2016-02-26|45.6|45.6|0|0|1
7022|4055RUPLUS|4000107652|USHD|2016-02-29|22.8|22.8|0|0|1
7023|4055RUPLUS|4000107652|USHD|2016-03-01|22.8|22.8|0|0|1
7024|4055RUPLUS|4000107736|USB5|2016-02-24|122.9|122.9|0|0|1
7025|4055RUPLUS|4000107736|USB5|2016-02-25|122.9|122.9|0|0|1
7026|4055RUPLUS|4000107736|USB5|2016-02-26|122.9|122.9|0|0|1
7027|4055RUPLUS|4000107736|USB5|2016-02-29|122.9|122.9|0|0|1
7028|4055RUPLUS|4000107736|USB5|2016-03-01|122.9|122.9|0|0|1
7029|4055RUPLUS|4000108014|USRE|2016-02-18|570|0|570|0|0
7030|4055RUPLUS|4000108014|USPF|2016-02-23|36.8|36.8|0|0|1
7031|4055RUPLUS|4000108014|USPF|2016-02-24|36.8|36.8|0|0|1
7032|4055RUPLUS|4000108014|USPF|2016-02-25|36.8|36.8|0|0|1
7033|4055RUPLUS|4000108014|USPF|2016-02-26|110.4|110.4|0|0|1
7034|4055RUPLUS|4000108014|USK5|2016-02-29|36.8|36.8|0|0|0
7035|4055RUPLUS|4000108014|USK5|2016-03-01|36.8|36.8|0|0|0
7036|4055RUPLUS|4000108018|US8Z|2016-02-22|270|0|0|270|0
7037|4055RUPLUS|4000108018|US8Z|2016-02-23|17.7|17.7|0|0|0
7038|4055RUPLUS|4000108018|US8Z|2016-02-24|17.7|17.7|0|0|0
7039|4055RUPLUS|4000108018|US8Z|2016-02-25|17.7|17.7|0|0|0
7040|4055RUPLUS|4000108018|US8Z|2016-02-26|53.1|53.1|0|0|0
7041|4055RUPLUS|4000108018|USFD|2016-02-29|17.7|17.7|0|0|0
7042|4055RUPLUS|4000108018|USFD|2016-03-01|17.7|17.7|0|0|0
7043|4055RUPLUS|4000108072|UT3C|2016-02-23|6.4|6.4|0|0|0
7044|4055RUPLUS|4000108072|UT3C|2016-02-24|6.4|6.4|0|0|0
7045|4055RUPLUS|4000108072|UT3C|2016-02-25|6.4|6.4|0|0|0
7046|4055RUPLUS|4000108072|UT3C|2016-02-26|6.4|6.4|0|0|0
7047|4055RUPLUS|4000108072|US8Y|2016-02-27|6.4|6.4|0|0|0
7048|4055RUPLUS|4000108072|UT3C|2016-02-29|6.4|6.4|0|0|0
7049|4055RUPLUS|4000108072|US8Y|2016-03-01|6.4|6.4|0|0|0
7050|4055RUPLUS|4000108127|USB5|2016-02-24|0.3|0.3|0|0|1
7051|4055RUPLUS|4000108127|USB5|2016-02-25|0.3|0.3|0|0|1
7052|4055RUPLUS|4000108127|USB5|2016-02-26|0.3|0.3|0|0|1
7053|4055RUPLUS|4000108127|USB5|2016-02-29|0.3|0.3|0|0|1
7054|4055RUPLUS|4000108127|USB5|2016-03-01|0.3|0.3|0|0|1
7055|4055RUPLUS|4000108187|UT3C|2016-02-23|1.8|1.8|0|0|0
7056|4055RUPLUS|4000108187|UT3C|2016-02-24|1.8|1.8|0|0|0
7057|4055RUPLUS|4000108187|UT3C|2016-02-25|1.8|1.8|0|0|0
7058|4055RUPLUS|4000108187|UT3C|2016-02-26|1.8|1.8|0|0|0
7059|4055RUPLUS|4000108187|USIH|2016-02-29|1.8|1.8|0|0|0
7060|4055RUPLUS|4000108187|USMZ|2016-03-01|1.8|1.8|0|0|0
7061|4055RUPLUS|4000108213|US1Q|2016-02-23|17.4|17.4|0|0|1
7062|4055RUPLUS|4000108213|US1Q|2016-02-24|17.4|17.4|0|0|1
7063|4055RUPLUS|4000108213|US1Q|2016-02-25|17.4|17.4|0|0|1
7064|4055RUPLUS|4000108213|US1Q|2016-02-26|17.4|17.4|0|0|1
7065|4055RUPLUS|4000108213|US1Q|2016-02-29|17.4|17.4|0|0|1
7066|4055RUPLUS|4000108213|US1Q|2016-03-01|17.4|17.4|0|0|1
7067|4055RUPLUS|4000108218|UT52|2016-02-23|2.3|2.3|0|0|0
7068|4055RUPLUS|4000108218|UT52|2016-02-24|2.3|2.3|0|0|0
7069|4055RUPLUS|4000108218|UT52|2016-02-25|2.3|2.3|0|0|0
7070|4055RUPLUS|4000108218|UT52|2016-02-26|6.9|6.9|0|0|0
7071|4055RUPLUS|4000108218|USQ4|2016-02-29|2.3|2.3|0|0|1
7072|4055RUPLUS|4000108218|USQ4|2016-03-01|2.3|2.3|0|0|1
7073|4055RUPLUS|4000108226|UT3C|2016-02-22|570|0|0|570|0
7074|4055RUPLUS|4000108226|UT3C|2016-02-26|570|0|0|570|0
