STATUS|CO_ORDERID|LOADID|CO_ITEM|SOURCE|S_CITY|S_STATE|DEST|D_CITY|D_STATE|SOURCE_PC|DEST_PC|SOURCE_GEO|DEST_GEO|NEEDARRIVDATE|SCHEDARRIVDATE|NEEDSHIPDATE|SCHEDSHIPDATE|QTY|SOURCING|RUN_DATE|CO_QTY|U_SALES_DOCUMENT|U_SHIP_CONDITION|PC_SOURCE|PC_DEST|DISTANCE|COST|VALUE|INITIAL_COST
0|3019569718000430||4055RUPLUS|US9X|ORLANDO|FL|6100384444|TOLLESON|AZ|32819|85353|328|853|2016-02-25||2016-02-25||570| |2016-02-24|570|Z1AA|Z2|32819|85353|100|||100
0|3019614498000080||4055RUPLUS|US9X|ORLANDO|FL|6100384444|TOLLESON|AZ|32819|85353|328|853|2016-03-01||2016-03-01||570| |2016-02-24|570|Z1AA|Z2|32819|85353|100|||100
0|3019614498000290||4055RUPLUS|US9X|ORLANDO|FL|6100384444|TOLLESON|AZ|32819|85353|328|853|2016-03-04||2016-03-04||570| |2016-02-24|570|Z1AA|Z2|32819|85353|100|||100
0|3019614498000430||4055RUPLUS|US9X|ORLANDO|FL|6100384444|TOLLESON|AZ|32819|85353|328|853|2016-03-03||2016-03-03||570| |2016-02-24|570|Z1AA|Z2|32819|85353|100|||100
0|3019614498000330||4055RUPLUS|US9X|ORLANDO|FL|6100384444|TOLLESON|AZ|32819|85353|328|853|2016-03-04||2016-03-04||570| |2016-02-24|570|Z1AA|Z2|32819|85353|100|||100
0|3019569718000230||4055RUPLUS|US9X|ORLANDO|FL|6100384444|TOLLESON|AZ|32819|85353|328|853|2016-02-25||2016-02-25||570| |2016-02-24|570|Z1AA|Z2|32819|85353|100|||100
0|3019614498000360||4055RUPLUS|US9X|ORLANDO|FL|6100384444|TOLLESON|AZ|32819|85353|328|853|2016-03-05||2016-03-05||570| |2016-02-24|570|Z1AA|Z2|32819|85353|100|||100
2|3019591445000002|3657090087000010|4055RUPLUS|USKI|MIRA LOMA|CA|6100385461|ONTARIO|CA|91752|91761|917|917|2016-02-23|2016-02-23|2016-02-23|2016-02-23|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|91752|91761|10|||198
2|3019591445000003|3657102303000010|4055RUPLUS|USKI|MIRA LOMA|CA|6100385461|ONTARIO|CA|91752|91761|917|917|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|91752|91761|10|||198
0|3019612294000020||4055RUPLUS|US9X|ORLANDO|FL|6100386077|TACOMA|WA|32819|98421|328|984|2016-03-03||2016-03-03||570| |2016-02-24|570|Z1AA|Z2|32819|98421|100|||100
0|3019567699000020||4055RUPLUS|US9X|ORLANDO|FL|6100386077|TACOMA|WA|32819|98421|328|984|2016-02-25||2016-02-25||570| |2016-02-24|570|Z1AA|Z2|32819|98421|100|||100
0|3019612294000010||4055RUPLUS|US9X|ORLANDO|FL|6100386077|TACOMA|WA|32819|98421|328|984|2016-02-29||2016-02-29||570| |2016-02-24|570|Z1AA|Z2|32819|98421|100|||100
2|3019516092000008|3657073848000010|4055RUPLUS|UT52|BOLINGBROOK|IL|6100398199|MONTGOMERY|IL|60440|60538|604|605|2016-02-23|2016-02-23|2016-02-23|2016-02-23|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|60440|60538|24|||300
2|3019516092000010|3657073850000010|4055RUPLUS|UT52|BOLINGBROOK|IL|6100398199|MONTGOMERY|IL|60440|60538|604|605|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|60440|60538|24|||300
0|3019516092000015||4055RUPLUS|US9X|ORLANDO|FL|6100398199|MONTGOMERY|IL|32819|60538|328|605|2016-03-07||2016-03-07||570| |2016-02-24|570|Z1AA|Z2|32819|60538|100|||100
0|3019516092000013||4055RUPLUS|US9X|ORLANDO|FL|6100398199|MONTGOMERY|IL|32819|60538|328|605|2016-03-02||2016-03-02||570| |2016-02-24|570|Z1AA|Z2|32819|60538|100|||100
0|3019516092000012||4055RUPLUS|US9X|ORLANDO|FL|6100398199|MONTGOMERY|IL|32819|60538|328|605|2016-03-01||2016-03-01||570| |2016-02-24|570|Z1AA|Z2|32819|60538|100|||100
0|3019516092000014||4055RUPLUS|US9X|ORLANDO|FL|6100398199|MONTGOMERY|IL|32819|60538|328|605|2016-03-03||2016-03-03||570| |2016-02-24|570|Z1AA|Z2|32819|60538|100|||100
0|3019516092000011||4055RUPLUS|US9X|ORLANDO|FL|6100398199|MONTGOMERY|IL|32819|60538|328|605|2016-02-29||2016-02-29||570| |2016-02-24|570|Z1AA|Z2|32819|60538|100|||100
0|3019516092000016||4055RUPLUS|US9X|ORLANDO|FL|6100398199|MONTGOMERY|IL|32819|60538|328|605|2016-03-08||2016-03-08||570| |2016-02-24|570|Z1AA|Z2|32819|60538|100|||100
9|3019568318000220|3657089549000010|4055RUPLUS|US8S|OKLAHOMA CITY|OK|6100400337|OKLAHOMA CITY|OK|73131|73114|731|731|2016-02-23|2016-02-23|2016-02-23|2016-02-23|570|INTRANSIT|2016-02-24|570|Z1AA|Z2|73131|73114|100|||100
2|3019568318000240|3657095695000010|4055RUPLUS|US8S|OKLAHOMA CITY|OK|6100400337|OKLAHOMA CITY|OK|73131|73114|731|731|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|73131|73114|6|||497
2|3019568318000090|3657095693000010|4055RUPLUS|US8S|OKLAHOMA CITY|OK|6100400337|OKLAHOMA CITY|OK|73131|73114|731|731|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|73131|73114|6|||497
0|3019612974000010||4055RUPLUS|US9X|ORLANDO|FL|6100400337|OKLAHOMA CITY|OK|32819|73114|328|731|2016-02-29||2016-02-29||570| |2016-02-24|570|Z1AA|Z2|32819|73114|100|||100
0|3019612974000050||4055RUPLUS|US9X|ORLANDO|FL|6100400337|OKLAHOMA CITY|OK|32819|73114|328|731|2016-03-03||2016-03-03||570| |2016-02-24|570|Z1AA|Z2|32819|73114|100|||100
0|3019612974000090||4055RUPLUS|US9X|ORLANDO|FL|6100400337|OKLAHOMA CITY|OK|32819|73114|328|731|2016-03-02||2016-03-02||570| |2016-02-24|570|Z1AA|Z2|32819|73114|100|||100
0|3019568318000050||4055RUPLUS|US9X|ORLANDO|FL|6100400337|OKLAHOMA CITY|OK|32819|73114|328|731|2016-02-25||2016-02-25||570| |2016-02-24|570|Z1AA|Z2|32819|73114|100|||100
0|3019612974000250||4055RUPLUS|US9X|ORLANDO|FL|6100400337|OKLAHOMA CITY|OK|32819|73114|328|731|2016-03-05||2016-03-05||570| |2016-02-24|570|Z1AA|Z2|32819|73114|100|||100
0|3019612974000240||4055RUPLUS|US9X|ORLANDO|FL|6100400337|OKLAHOMA CITY|OK|32819|73114|328|731|2016-03-02||2016-03-02||570| |2016-02-24|570|Z1AA|Z2|32819|73114|100|||100
0|3019612974000070||4055RUPLUS|US9X|ORLANDO|FL|6100400337|OKLAHOMA CITY|OK|32819|73114|328|731|2016-03-04||2016-03-04||570| |2016-02-24|570|Z1AA|Z2|32819|73114|100|||100
0|3019612974000020||4055RUPLUS|US9X|ORLANDO|FL|6100400337|OKLAHOMA CITY|OK|32819|73114|328|731|2016-02-29||2016-02-29||570| |2016-02-24|570|Z1AA|Z2|32819|73114|100|||100
0|3019568318000070||4055RUPLUS|US9X|ORLANDO|FL|6100400337|OKLAHOMA CITY|OK|32819|73114|328|731|2016-02-26||2016-02-26||570| |2016-02-24|570|Z1AA|Z2|32819|73114|100|||100
0|3019568318000250||4055RUPLUS|US9X|ORLANDO|FL|6100400337|OKLAHOMA CITY|OK|32819|73114|328|731|2016-02-27||2016-02-27||570| |2016-02-24|570|Z1AA|Z2|32819|73114|100|||100
0|3019568318000060||4055RUPLUS|US9X|ORLANDO|FL|6100400337|OKLAHOMA CITY|OK|32819|73114|328|731|2016-02-26||2016-02-26||570| |2016-02-24|570|Z1AA|Z2|32819|73114|100|||100
0|3019612974000220||4055RUPLUS|US9X|ORLANDO|FL|6100400337|OKLAHOMA CITY|OK|32819|73114|328|731|2016-03-01||2016-03-01||570| |2016-02-24|570|Z1AA|Z2|32819|73114|100|||100
0|3019612974000060||4055RUPLUS|US9X|ORLANDO|FL|6100400337|OKLAHOMA CITY|OK|32819|73114|328|731|2016-03-04||2016-03-04||570| |2016-02-24|570|Z1AA|Z2|32819|73114|100|||100
2|3019568532000420|3657073246000010|4055RUPLUS|USIE|ROMEOVILLE|IL|6100413626|DEKALB|IL|60446|60115|604|601|2016-02-23|2016-02-23|2016-02-23|2016-02-23|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|60446|60115|53|||320
2|3019568532000760|3657073253000010|4055RUPLUS|USIE|ROMEOVILLE|IL|6100413626|DEKALB|IL|60446|60115|604|601|2016-02-23|2016-02-23|2016-02-23|2016-02-23|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|60446|60115|53|||320
2|3019568532000770|3657073254000010|4055RUPLUS|USIE|ROMEOVILLE|IL|6100413626|DEKALB|IL|60446|60115|604|601|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|60446|60115|53|||320
2|3019568532000270|3657073237000010|4055RUPLUS|USIE|ROMEOVILLE|IL|6100413626|DEKALB|IL|60446|60115|604|601|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|60446|60115|53|||320
2|3019568532000780|3657073257000010|4055RUPLUS|USIE|ROMEOVILLE|IL|6100413626|DEKALB|IL|60446|60115|604|601|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|60446|60115|53|||320
2|3019568532000430|3657073248000010|4055RUPLUS|USIE|ROMEOVILLE|IL|6100413626|DEKALB|IL|60446|60115|604|601|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|60446|60115|53|||320
2|3019568532000230|3657073232000010|4055RUPLUS|USIE|ROMEOVILLE|IL|6100413626|DEKALB|IL|60446|60115|604|601|2016-02-26|2016-02-26|2016-02-26|2016-02-26|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|60446|60115|53|||320
2|3019568532000790|3657073258000010|4055RUPLUS|USIE|ROMEOVILLE|IL|6100413626|DEKALB|IL|60446|60115|604|601|2016-02-26|2016-02-26|2016-02-26|2016-02-26|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|60446|60115|53|||320
2|3019568532000740|3657073249000010|4055RUPLUS|USIE|ROMEOVILLE|IL|6100413626|DEKALB|IL|60446|60115|604|601|2016-02-27|2016-02-27|2016-02-27|2016-02-27|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|60446|60115|53|||320
2|3019568532000800|3657073259000010|4055RUPLUS|USIE|ROMEOVILLE|IL|6100413626|DEKALB|IL|60446|60115|604|601|2016-02-27|2016-02-27|2016-02-27|2016-02-27|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|60446|60115|53|||320
0|3019613306000780||4055RUPLUS|US9X|ORLANDO|FL|6100413626|DEKALB|IL|32819|60115|328|601|2016-03-03||2016-03-03||570| |2016-02-24|570|Z1AA|Z2|32819|60115|100|||100
0|3019613306000420||4055RUPLUS|US9X|ORLANDO|FL|6100413626|DEKALB|IL|32819|60115|328|601|2016-03-01||2016-03-01||570| |2016-02-24|570|Z1AA|Z2|32819|60115|100|||100
0|3019613306000400||4055RUPLUS|US9X|ORLANDO|FL|6100413626|DEKALB|IL|32819|60115|328|601|2016-02-29||2016-02-29||570| |2016-02-24|570|Z1AA|Z2|32819|60115|100|||100
0|3019613306000800||4055RUPLUS|US9X|ORLANDO|FL|6100413626|DEKALB|IL|32819|60115|328|601|2016-03-05||2016-03-05||570| |2016-02-24|570|Z1AA|Z2|32819|60115|100|||100
0|3019613306000770||4055RUPLUS|US9X|ORLANDO|FL|6100413626|DEKALB|IL|32819|60115|328|601|2016-03-02||2016-03-02||570| |2016-02-24|570|Z1AA|Z2|32819|60115|100|||100
0|3019613306000430||4055RUPLUS|US9X|ORLANDO|FL|6100413626|DEKALB|IL|32819|60115|328|601|2016-03-03||2016-03-03||570| |2016-02-24|570|Z1AA|Z2|32819|60115|100|||100
0|3019613306000750||4055RUPLUS|US9X|ORLANDO|FL|6100413626|DEKALB|IL|32819|60115|328|601|2016-02-29||2016-02-29||570| |2016-02-24|570|Z1AA|Z2|32819|60115|100|||100
0|3019613306000740||4055RUPLUS|US9X|ORLANDO|FL|6100413626|DEKALB|IL|32819|60115|328|601|2016-03-05||2016-03-05||570| |2016-02-24|570|Z1AA|Z2|32819|60115|100|||100
0|3019613306000790||4055RUPLUS|US9X|ORLANDO|FL|6100413626|DEKALB|IL|32819|60115|328|601|2016-03-04||2016-03-04||570| |2016-02-24|570|Z1AA|Z2|32819|60115|100|||100
0|3019613306000230||4055RUPLUS|US9X|ORLANDO|FL|6100413626|DEKALB|IL|32819|60115|328|601|2016-03-04||2016-03-04||570| |2016-02-24|570|Z1AA|Z2|32819|60115|100|||100
0|3019613306000760||4055RUPLUS|US9X|ORLANDO|FL|6100413626|DEKALB|IL|32819|60115|328|601|2016-03-01||2016-03-01||570| |2016-02-24|570|Z1AA|Z2|32819|60115|100|||100
0|3019613306000270||4055RUPLUS|US9X|ORLANDO|FL|6100413626|DEKALB|IL|32819|60115|328|601|2016-03-02||2016-03-02||570| |2016-02-24|570|Z1AA|Z2|32819|60115|100|||100
9|3019568181000060|3657082623000010|4055RUPLUS|USIK|ALBURTIS|PA|6100413635|BREINIGSVILLE|PA|18011|18031|180|180|2016-02-23|2016-02-23|2016-02-23|2016-02-23|504|INTRANSIT|2016-02-24|504|Z1AA|Z2|18011|18031|100|||100
9|3019568181000130|3657082624000010|4055RUPLUS|USIK|ALBURTIS|PA|6100413635|BREINIGSVILLE|PA|18011|18031|180|180|2016-02-23|2016-02-23|2016-02-23|2016-02-23|504|INTRANSIT|2016-02-24|504|Z1AA|Z2|18011|18031|100|||100
2|3019568181000160|3657094292000010|4055RUPLUS|USIK|ALBURTIS|PA|6100413635|BREINIGSVILLE|PA|18011|18031|180|180|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|18011|18031|7|||350
2|3019568181000140|3657094291000010|4055RUPLUS|USIK|ALBURTIS|PA|6100413635|BREINIGSVILLE|PA|18011|18031|180|180|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|18011|18031|7|||350
2|3019568181000170|3657104402000010|4055RUPLUS|USIK|ALBURTIS|PA|6100413635|BREINIGSVILLE|PA|18011|18031|180|180|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|18011|18031|7|||350
2|3019568181000150|3657104401000010|4055RUPLUS|USIK|ALBURTIS|PA|6100413635|BREINIGSVILLE|PA|18011|18031|180|180|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|18011|18031|7|||350
0|3019612799000060||4055RUPLUS|US9X|ORLANDO|FL|6100413635|BREINIGSVILLE|PA|32819|18031|328|180|2016-03-01||2016-03-01||570| |2016-02-24|570|Z1AA|Z2|32819|18031|100|||100
0|3019568181000110||4055RUPLUS|US9X|ORLANDO|FL|6100413635|BREINIGSVILLE|PA|32819|18031|328|180|2016-02-26||2016-02-26||570| |2016-02-24|570|Z1AA|Z2|32819|18031|100|||100
0|3019612799000180||4055RUPLUS|US9X|ORLANDO|FL|6100413635|BREINIGSVILLE|PA|32819|18031|328|180|2016-03-04||2016-03-04||570| |2016-02-24|570|Z1AA|Z2|32819|18031|100|||100
0|3019612799000110||4055RUPLUS|US9X|ORLANDO|FL|6100413635|BREINIGSVILLE|PA|32819|18031|328|180|2016-03-04||2016-03-04||570| |2016-02-24|570|Z1AA|Z2|32819|18031|100|||100
0|3019568181000180||4055RUPLUS|US9X|ORLANDO|FL|6100413635|BREINIGSVILLE|PA|32819|18031|328|180|2016-02-26||2016-02-26||570| |2016-02-24|570|Z1AA|Z2|32819|18031|100|||100
0|3019612799000150||4055RUPLUS|US9X|ORLANDO|FL|6100413635|BREINIGSVILLE|PA|32819|18031|328|180|2016-03-03||2016-03-03||570| |2016-02-24|570|Z1AA|Z2|32819|18031|100|||100
0|3019612799000160||4055RUPLUS|US9X|ORLANDO|FL|6100413635|BREINIGSVILLE|PA|32819|18031|328|180|2016-03-02||2016-03-02||570| |2016-02-24|570|Z1AA|Z2|32819|18031|100|||100
0|3019612799000130||4055RUPLUS|US9X|ORLANDO|FL|6100413635|BREINIGSVILLE|PA|32819|18031|328|180|2016-03-01||2016-03-01||570| |2016-02-24|570|Z1AA|Z2|32819|18031|100|||100
0|3019612799000170||4055RUPLUS|US9X|ORLANDO|FL|6100413635|BREINIGSVILLE|PA|32819|18031|328|180|2016-03-03||2016-03-03||570| |2016-02-24|570|Z1AA|Z2|32819|18031|100|||100
0|3019612799000120||4055RUPLUS|US9X|ORLANDO|FL|6100413635|BREINIGSVILLE|PA|32819|18031|328|180|2016-02-29||2016-02-29||570| |2016-02-24|570|Z1AA|Z2|32819|18031|100|||100
0|3019612799000200||4055RUPLUS|US9X|ORLANDO|FL|6100413635|BREINIGSVILLE|PA|32819|18031|328|180|2016-03-04||2016-03-04||570| |2016-02-24|570|Z1AA|Z2|32819|18031|100|||100
0|3019612799000040||4055RUPLUS|US9X|ORLANDO|FL|6100413635|BREINIGSVILLE|PA|32819|18031|328|180|2016-02-29||2016-02-29||570| |2016-02-24|570|Z1AA|Z2|32819|18031|100|||100
0|3019612799000140||4055RUPLUS|US9X|ORLANDO|FL|6100413635|BREINIGSVILLE|PA|32819|18031|328|180|2016-03-02||2016-03-02||570| |2016-02-24|570|Z1AA|Z2|32819|18031|100|||100
0|3019568181000200||4055RUPLUS|US9X|ORLANDO|FL|6100413635|BREINIGSVILLE|PA|32819|18031|328|180|2016-02-26||2016-02-26||570| |2016-02-24|570|Z1AA|Z2|32819|18031|100|||100
9|3019570026000020|3657085489000010|4055RUPLUS|USLN|DENVER|CO|6100413699|CRETE|NE|80239|68333|802|683|2016-02-23|2016-02-23|2016-02-23|2016-02-22|534|INTRANSIT|2016-02-24|534|Z1AA|Z2|80239|68333|100|||100
2|3019570026000040|3657095547000010|4055RUPLUS|USG5|SAN ANTONIO|TX|6100413699|CRETE|NE|78218|68333|782|683|2016-02-25|2016-02-25|2016-02-25|2016-02-23|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|78218|68333|861|||875
2|3019570026000050|3657108665000010|4055RUPLUS|USXG|AURORA|CO|6100413699|CRETE|NE|80011|68333|800|683|2016-02-26|2016-02-26|2016-02-26|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|80011|68333|485|||357
0|3019614938000020||4055RUPLUS|US9X|ORLANDO|FL|6100413699|CRETE|NE|32819|68333|328|683|2016-03-01||2016-03-01||570| |2016-02-24|570|Z1AA|Z2|32819|68333|100|||100
0|3019614938000040||4055RUPLUS|US9X|ORLANDO|FL|6100413699|CRETE|NE|32819|68333|328|683|2016-03-03||2016-03-03||570| |2016-02-24|570|Z1AA|Z2|32819|68333|100|||100
0|3019614938000050||4055RUPLUS|US9X|ORLANDO|FL|6100413699|CRETE|NE|32819|68333|328|683|2016-03-04||2016-03-04||570| |2016-02-24|570|Z1AA|Z2|32819|68333|100|||100
0|3019614938000010||4055RUPLUS|US9X|ORLANDO|FL|6100413699|CRETE|NE|32819|68333|328|683|2016-02-29||2016-02-29||570| |2016-02-24|570|Z1AA|Z2|32819|68333|100|||100
9|3019569193000160|3657058804000010|4055RUPLUS|USWH|MIRA LOMA|CA|6100413706|MIRA LOMA|CA|91752|91752|917|917|2016-02-23|2016-02-23|2016-02-23|2016-02-23|476|INTRANSIT|2016-02-24|476|Z1AA|Z1|91752|91752|100|||100
2|3019570231000010|3657107925000010|4055RUPLUS|USKI|MIRA LOMA|CA|6100413706|MIRA LOMA|CA|91752|91752|917|917|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|91752|91752|0|||236
9|3019569193000130|3657058813000010|4055RUPLUS|USWH|MIRA LOMA|CA|6100413706|MIRA LOMA|CA|91752|91752|917|917|2016-02-24|2016-02-24|2016-02-24|2016-02-24|504|INTRANSIT|2016-02-24|504|Z1AA|Z1|91752|91752|100|||100
2|3019569193000140|3657058825000010|4055RUPLUS|USWH|MIRA LOMA|CA|6100413706|MIRA LOMA|CA|91752|91752|917|917|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|91752|91752|0|||236
2|3019569193000110|3657058847000010|4055RUPLUS|USWH|MIRA LOMA|CA|6100413706|MIRA LOMA|CA|91752|91752|917|917|2016-02-26|2016-02-26|2016-02-26|2016-02-26|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|91752|91752|0|||236
2|3019569193000010|3657058836000010|4055RUPLUS|USWH|MIRA LOMA|CA|6100413706|MIRA LOMA|CA|91752|91752|917|917|2016-02-26|2016-02-26|2016-02-26|2016-02-26|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|91752|91752|0|||236
0|3019613894000150||4055RUPLUS|US9X|ORLANDO|FL|6100413706|MIRA LOMA|CA|32819|91752|328|917|2016-02-29||2016-02-29||570| |2016-02-24|570|Z1AA|Z1|32819|91752|100|||100
0|3019613894000110||4055RUPLUS|US9X|ORLANDO|FL|6100413706|MIRA LOMA|CA|32819|91752|328|917|2016-03-04||2016-03-04||570| |2016-02-24|570|Z1AA|Z1|32819|91752|100|||100
0|3019613894000130||4055RUPLUS|US9X|ORLANDO|FL|6100413706|MIRA LOMA|CA|32819|91752|328|917|2016-03-02||2016-03-02||570| |2016-02-24|570|Z1AA|Z1|32819|91752|100|||100
0|3019613894000140||4055RUPLUS|US9X|ORLANDO|FL|6100413706|MIRA LOMA|CA|32819|91752|328|917|2016-03-03||2016-03-03||570| |2016-02-24|570|Z1AA|Z1|32819|91752|100|||100
0|3019613894000160||4055RUPLUS|US9X|ORLANDO|FL|6100413706|MIRA LOMA|CA|32819|91752|328|917|2016-03-01||2016-03-01||570| |2016-02-24|570|Z1AA|Z1|32819|91752|100|||100
0|3019613894000010||4055RUPLUS|US9X|ORLANDO|FL|6100413706|MIRA LOMA|CA|32819|91752|328|917|2016-03-04||2016-03-04||570| |2016-02-24|570|Z1AA|Z1|32819|91752|100|||100
2|3019568587000180|3657101691000010|4055RUPLUS|US8R|FORT WORTH|TX|6100413715|FORT WORTH|TX|76177|76179|761|761|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|76177|76179|20|||246
0|3019613394000140||4055RUPLUS|US9X|ORLANDO|FL|6100413715|FORT WORTH|TX|32819|76179|328|761|2016-03-04||2016-03-04||570| |2016-02-24|570|Z1AA|Z2|32819|76179|100|||100
0|3019613394000180||4055RUPLUS|US9X|ORLANDO|FL|6100413715|FORT WORTH|TX|32819|76179|328|761|2016-03-02||2016-03-02||570| |2016-02-24|570|Z1AA|Z2|32819|76179|100|||100
0|3019613394000080||4055RUPLUS|US9X|ORLANDO|FL|6100413715|FORT WORTH|TX|32819|76179|328|761|2016-02-29||2016-02-29||570| |2016-02-24|570|Z1AA|Z2|32819|76179|100|||100
0|3019568587000140||4055RUPLUS|US9X|ORLANDO|FL|6100413715|FORT WORTH|TX|32819|76179|328|761|2016-02-26||2016-02-26||570| |2016-02-24|570|Z1AA|Z2|32819|76179|100|||100
9|3019568878000110|3657085011000010|4055RUPLUS|USP9|JAMESBURG|NJ|6100413751|ALLENTOWN|PA|08831|18104|088|181|2016-02-23|2016-02-23|2016-02-23|2016-02-23|540|INTRANSIT|2016-02-24|540|Z1AA|Z2|08831|18104|100|||100
9|3019601066000001|3657097695000010|4055RUPLUS|USP9|JAMESBURG|NJ|6100413751|ALLENTOWN|PA|08831|18104|088|181|2016-02-23|2016-02-23|2016-02-23|2016-02-23|540|INTRANSIT|2016-02-24|540|Z1AA|Z2|08831|18104|100|||100
9|3019568878000020|3657085007000010|4055RUPLUS|USP9|JAMESBURG|NJ|6100413751|ALLENTOWN|PA|08831|18104|088|181|2016-02-24|2016-02-24|2016-02-24|2016-02-24|540|INTRANSIT|2016-02-24|540|Z1AA|Z2|08831|18104|100|||100
2|3019568878000100|3657106699000010|4055RUPLUS|USP9|JAMESBURG|NJ|6100413751|ALLENTOWN|PA|08831|18104|088|181|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|08831|18104|87|||400
0|3019613547000070||4055RUPLUS|US9X|ORLANDO|FL|6100413751|ALLENTOWN|PA|32819|18104|328|181|2016-02-29||2016-02-29||570| |2016-02-24|570|Z1AA|Z2|32819|18104|100|||100
0|3019568878000080||4055RUPLUS|US9X|ORLANDO|FL|6100413751|ALLENTOWN|PA|32819|18104|328|181|2016-02-26||2016-02-26||570| |2016-02-24|570|Z1AA|Z2|32819|18104|100|||100
0|3019613547000080||4055RUPLUS|US9X|ORLANDO|FL|6100413751|ALLENTOWN|PA|32819|18104|328|181|2016-03-04||2016-03-04||570| |2016-02-24|570|Z1AA|Z2|32819|18104|100|||100
0|3019613547000020||4055RUPLUS|US9X|ORLANDO|FL|6100413751|ALLENTOWN|PA|32819|18104|328|181|2016-03-02||2016-03-02||570| |2016-02-24|570|Z1AA|Z2|32819|18104|100|||100
0|3019613547000100||4055RUPLUS|US9X|ORLANDO|FL|6100413751|ALLENTOWN|PA|32819|18104|328|181|2016-03-03||2016-03-03||570| |2016-02-24|570|Z1AA|Z2|32819|18104|100|||100
0|3019613547000110||4055RUPLUS|US9X|ORLANDO|FL|6100413751|ALLENTOWN|PA|32819|18104|328|181|2016-03-01||2016-03-01||570| |2016-02-24|570|Z1AA|Z2|32819|18104|100|||100
0|3019613547000010||4055RUPLUS|US9X|ORLANDO|FL|6100413751|ALLENTOWN|PA|32819|18104|328|181|2016-02-29||2016-02-29||570| |2016-02-24|570|Z1AA|Z2|32819|18104|100|||100
2|3019569107000070|3657058908000010|4055RUPLUS|USA9|MECHANICSBURG|PA|6100414698|LANCASTER|PA|17055|17601|170|176|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|17055|17601|44|||413
2|3019569107000060|3657058895000010|4055RUPLUS|USA9|MECHANICSBURG|PA|6100414698|LANCASTER|PA|17055|17601|170|176|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|17055|17601|44|||413
2|3019569107000050|3657058879000010|4055RUPLUS|USA9|MECHANICSBURG|PA|6100414698|LANCASTER|PA|17055|17601|170|176|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|17055|17601|44|||413
2|3019569107000080|3657058925000010|4055RUPLUS|USA9|MECHANICSBURG|PA|6100414698|LANCASTER|PA|17055|17601|170|176|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|17055|17601|44|||413
2|3019569107000100|3657058952000010|4055RUPLUS|USA9|MECHANICSBURG|PA|6100414698|LANCASTER|PA|17055|17601|170|176|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|17055|17601|44|||413
