STATUS|CO_ORDERID|LOADID|CO_ITEM|SOURCE|S_CITY|S_STATE|DEST|D_CITY|D_STATE|SOURCE_PC|DEST_PC|SOURCE_GEO|DEST_GEO|NEEDARRIVDATE|SCHEDARRIVDATE|NEEDSHIPDATE|SCHEDSHIPDATE|QTY|SOURCING|RUN_DATE|CO_QTY|U_SALES_DOCUMENT|U_SHIP_CONDITION|PC_SOURCE|PC_DEST|DISTANCE|COST|VALUE|INITIAL_COST|P1
0|3019612809000550||4055RUPLUS|US9X|ORLANDO|FL|6100373410|BREINIGSVILLE|PA|32819|18031|328|180|2016-02-28||2016-02-28||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|18031|100|||100|0
0|3019612809000490||4055RUPLUS|US9X|ORLANDO|FL|6100373410|BREINIGSVILLE|PA|32819|18031|328|180|2016-02-29||2016-02-29||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|18031|100|||100|0
0|3019612809000450||4055RUPLUS|US9X|ORLANDO|FL|6100373410|BREINIGSVILLE|PA|32819|18031|328|180|2016-02-28||2016-02-28||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|18031|100|||100|0
2|3019619874000010|3657119081000010|4055RUPLUS|USFD|DE PERE|WI|6100373526|GREEN BAY|WI|54115|54302|541|543|2016-02-25|2016-02-25|2016-02-25|2016-02-25|360|ISS9DEL|2016-02-24|360|Z1AA|Z1|54115|54302|10|||180|1
2|3019499889000010|3657105653000010|4055RUPLUS|USNH|BELVIDERE|IL|6100373535|CLINTON|IA|61008|52733|610|527|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|61008|52733|92.95|||496|1
2|3019569844000220|3657101788000010|4055RUPLUS|USKZ|ATLANTA|GA|6100373713|ATLANTA|GA|30336|30336|303|303|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|30336|30336|5|||630|1
2|3019569844000080|3657101751000010|4055RUPLUS|USKZ|ATLANTA|GA|6100373713|ATLANTA|GA|30336|30336|303|303|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|30336|30336|5|||630|1
2|3019569844000240|3657101810000010|4055RUPLUS|USKZ|ATLANTA|GA|6100373713|ATLANTA|GA|30336|30336|303|303|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|30336|30336|5|||630|1
2|3019569844000070|3657101736000010|4055RUPLUS|USKZ|ATLANTA|GA|6100373713|ATLANTA|GA|30336|30336|303|303|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|30336|30336|5|||630|1
2|3019569844000090|3657101772000010|4055RUPLUS|USKZ|ATLANTA|GA|6100373713|ATLANTA|GA|30336|30336|303|303|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|30336|30336|5|||630|1
2|3019569844000230|3657101800000010|4055RUPLUS|USKZ|ATLANTA|GA|6100373713|ATLANTA|GA|30336|30336|303|303|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|30336|30336|5|||630|1
2|3019569844000260|3657112095000010|4055RUPLUS|USKZ|ATLANTA|GA|6100373713|ATLANTA|GA|30336|30336|303|303|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|30336|30336|5|||630|1
2|3019569844000250|3657112089000010|4055RUPLUS|USKZ|ATLANTA|GA|6100373713|ATLANTA|GA|30336|30336|303|303|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|30336|30336|5|||630|1
2|3019569844000100|3657112069000010|4055RUPLUS|USKZ|ATLANTA|GA|6100373713|ATLANTA|GA|30336|30336|303|303|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|30336|30336|5|||630|1
2|3019569844000110|3657112078000010|4055RUPLUS|USKZ|ATLANTA|GA|6100373713|ATLANTA|GA|30336|30336|303|303|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|30336|30336|5|||630|1
2|3019569844000120|3657112080000010|4055RUPLUS|USKZ|ATLANTA|GA|6100373713|ATLANTA|GA|30336|30336|303|303|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|30336|30336|5|||630|1
2|3019569844000270|3657112100000010|4055RUPLUS|USKZ|ATLANTA|GA|6100373713|ATLANTA|GA|30336|30336|303|303|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|30336|30336|5|||630|1
2|3019473180000025|3656964873000010|4055RUPLUS|USKZ|ATLANTA|GA|6100373713|ATLANTA|GA|30336|30336|303|303|2016-02-27|2016-02-27|2016-02-27|2016-02-27|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|30336|30336|5|||630|1
2|3019473180000027|3656964875000010|4055RUPLUS|USKZ|ATLANTA|GA|6100373713|ATLANTA|GA|30336|30336|303|303|2016-02-27|2016-02-27|2016-02-27|2016-02-27|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|30336|30336|5|||630|1
2|3019473180000028|3656964876000010|4055RUPLUS|USKZ|ATLANTA|GA|6100373713|ATLANTA|GA|30336|30336|303|303|2016-02-27|2016-02-27|2016-02-27|2016-02-27|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|30336|30336|5|||630|1
2|3019473180000026|3656964874000010|4055RUPLUS|USKZ|ATLANTA|GA|6100373713|ATLANTA|GA|30336|30336|303|303|2016-02-27|2016-02-27|2016-02-27|2016-02-27|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|30336|30336|5|||630|1
0|3019473180000024|3656964871000010|4055RUPLUS|USKZ|ATLANTA|GA|6100373713|ATLANTA|GA|30336|30336|303|303|2016-02-27|2016-02-27|2016-02-27|2016-02-27|570|UNMET|2016-02-24|570|Z1AA|Z2|30336|30336|100|||100|0
1|3019614718000250||4055RUPLUS|USKZ|ATLANTA|GA|6100373713|ATLANTA|GA|30336|30336|303|303|2016-03-03||2016-03-03||570|ISSP1LANES-5ZIP|2016-02-24|570|Z1AA|Z2|30336|30336|5|ISSP1LANES-5ZIP_USKZ->6100373713-202|0.1313|630|1
1|3019614718000110||4055RUPLUS|USKZ|ATLANTA|GA|6100373713|ATLANTA|GA|30336|30336|303|303|2016-03-03||2016-03-03||570|ISSP1LANES-5ZIP|2016-02-24|570|Z1AA|Z2|30336|30336|5|ISSP1LANES-5ZIP_USKZ->6100373713-202|0.1313|630|1
1|3019614718000300||4055RUPLUS|USKZ|ATLANTA|GA|6100373713|ATLANTA|GA|30336|30336|303|303|2016-03-04||2016-03-04||570|ISSP1LANES-5ZIP|2016-02-24|570|Z1AA|Z2|30336|30336|5|ISSP1LANES-5ZIP_USKZ->6100373713-202|0.1313|630|1
1|3019614718000270||4055RUPLUS|USKZ|ATLANTA|GA|6100373713|ATLANTA|GA|30336|30336|303|303|2016-03-03||2016-03-03||570|ISSP1LANES-5ZIP|2016-02-24|570|Z1AA|Z2|30336|30336|5|ISSP1LANES-5ZIP_USKZ->6100373713-202|0.1313|630|1
1|3019614718000080||4055RUPLUS|USKZ|ATLANTA|GA|6100373713|ATLANTA|GA|30336|30336|303|303|2016-03-02||2016-03-02||570|ISSP1LANES-5ZIP|2016-02-24|570|Z1AA|Z2|30336|30336|5|ISSP1LANES-5ZIP_USKZ->6100373713-202|0.1313|630|1
1|3019614718000260||4055RUPLUS|USKZ|ATLANTA|GA|6100373713|ATLANTA|GA|30336|30336|303|303|2016-03-03||2016-03-03||570|ISSP1LANES-5ZIP|2016-02-24|570|Z1AA|Z2|30336|30336|5|ISSP1LANES-5ZIP_USKZ->6100373713-202|0.1313|630|1
1|3019614718000230||4055RUPLUS|USKZ|ATLANTA|GA|6100373713|ATLANTA|GA|30336|30336|303|303|2016-03-02||2016-03-02||570|ISSP1LANES-5ZIP|2016-02-24|570|Z1AA|Z2|30336|30336|5|ISSP1LANES-5ZIP_USKZ->6100373713-202|0.1313|630|1
1|3019614718000170||4055RUPLUS|USKZ|ATLANTA|GA|6100373713|ATLANTA|GA|30336|30336|303|303|2016-02-29||2016-02-29||570|ISSP1LANES-5ZIP|2016-02-24|570|Z1AA|Z2|30336|30336|5|ISSP1LANES-5ZIP_USKZ->6100373713-202|0.1313|630|1
1|3019614718000120||4055RUPLUS|USKZ|ATLANTA|GA|6100373713|ATLANTA|GA|30336|30336|303|303|2016-03-03||2016-03-03||570|ISSP1LANES-5ZIP|2016-02-24|570|Z1AA|Z2|30336|30336|5|ISSP1LANES-5ZIP_USKZ->6100373713-202|0.1313|630|1
1|3019614718000240||4055RUPLUS|USKZ|ATLANTA|GA|6100373713|ATLANTA|GA|30336|30336|303|303|2016-03-02||2016-03-02||570|ISSP1LANES-5ZIP|2016-02-24|570|Z1AA|Z2|30336|30336|5|ISSP1LANES-5ZIP_USKZ->6100373713-202|0.1313|630|1
1|3019614718000100||4055RUPLUS|USKZ|ATLANTA|GA|6100373713|ATLANTA|GA|30336|30336|303|303|2016-03-03||2016-03-03||570|ISSP1LANES-5ZIP|2016-02-24|570|Z1AA|Z2|30336|30336|5|ISSP1LANES-5ZIP_USKZ->6100373713-202|0.1313|630|1
1|3019614718000140||4055RUPLUS|USKZ|ATLANTA|GA|6100373713|ATLANTA|GA|30336|30336|303|303|2016-03-04||2016-03-04||570|ISSP1LANES-5ZIP|2016-02-24|570|Z1AA|Z2|30336|30336|5|ISSP1LANES-5ZIP_USKZ->6100373713-202|0.1313|630|1
1|3019614718000090||4055RUPLUS|USKZ|ATLANTA|GA|6100373713|ATLANTA|GA|30336|30336|303|303|2016-03-02||2016-03-02||570|ISSP1LANES-5ZIP|2016-02-24|570|Z1AA|Z2|30336|30336|5|ISSP1LANES-5ZIP_USKZ->6100373713-202|0.1313|630|1
1|3019614718000150||4055RUPLUS|USKZ|ATLANTA|GA|6100373713|ATLANTA|GA|30336|30336|303|303|2016-03-04||2016-03-04||570|ISSP1LANES-5ZIP|2016-02-24|570|Z1AA|Z2|30336|30336|5|ISSP1LANES-5ZIP_USKZ->6100373713-202|0.1313|630|1
1|3019614718000130||4055RUPLUS|USKZ|ATLANTA|GA|6100373713|ATLANTA|GA|30336|30336|303|303|2016-03-04||2016-03-04||570|ISSP1LANES-5ZIP|2016-02-24|570|Z1AA|Z2|30336|30336|5|ISSP1LANES-5ZIP_USKZ->6100373713-202|0.1313|630|1
1|3019614718000220||4055RUPLUS|USKZ|ATLANTA|GA|6100373713|ATLANTA|GA|30336|30336|303|303|2016-03-02||2016-03-02||570|ISSP1LANES-5ZIP|2016-02-24|570|Z1AA|Z2|30336|30336|5|ISSP1LANES-5ZIP_USKZ->6100373713-202|0.1313|630|1
1|3019614718000290||4055RUPLUS|USKZ|ATLANTA|GA|6100373713|ATLANTA|GA|30336|30336|303|303|2016-03-04||2016-03-04||570|ISSP1LANES-5ZIP|2016-02-24|570|Z1AA|Z2|30336|30336|5|ISSP1LANES-5ZIP_USKZ->6100373713-202|0.1313|630|1
1|3019614718000280||4055RUPLUS|USKZ|ATLANTA|GA|6100373713|ATLANTA|GA|30336|30336|303|303|2016-03-04||2016-03-04||570|ISSP1LANES-5ZIP|2016-02-24|570|Z1AA|Z2|30336|30336|5|ISSP1LANES-5ZIP_USKZ->6100373713-202|0.1313|630|1
1|3019614718000180||4055RUPLUS|USYA|DACULA|GA|6100373713|ATLANTA|GA|30019|30336|300|303|2016-02-29||2016-02-29||570|ISS2MAXDISTSRC-3ZIP|2016-02-24|570|Z1AA|Z2|30019|30336|50|ISS2MAXDISTSRC-3ZIP_USYA->6100373713-202|1.092|524|0
1|3019614718000040||4055RUPLUS|USYA|DACULA|GA|6100373713|ATLANTA|GA|30019|30336|300|303|2016-03-01||2016-03-01||570|ISS2MAXDISTSRC-3ZIP|2016-02-24|570|Z1AA|Z2|30019|30336|50|ISS2MAXDISTSRC-3ZIP_USYA->6100373713-202|1.092|524|0
1|3019614718000010||4055RUPLUS|USYA|DACULA|GA|6100373713|ATLANTA|GA|30019|30336|300|303|2016-02-29||2016-02-29||570|ISS2MAXDISTSRC-3ZIP|2016-02-24|570|Z1AA|Z2|30019|30336|50|ISS2MAXDISTSRC-3ZIP_USYA->6100373713-202|1.092|524|0
1|3019614718000020||4055RUPLUS|USYA|DACULA|GA|6100373713|ATLANTA|GA|30019|30336|300|303|2016-02-29||2016-02-29||570|ISS2MAXDISTSRC-3ZIP|2016-02-24|570|Z1AA|Z2|30019|30336|50|ISS2MAXDISTSRC-3ZIP_USYA->6100373713-202|1.092|524|0
1|3019614718000210||4055RUPLUS|USYA|DACULA|GA|6100373713|ATLANTA|GA|30019|30336|300|303|2016-03-01||2016-03-01||570|ISS2MAXDISTSRC-3ZIP|2016-02-24|570|Z1AA|Z2|30019|30336|50|ISS2MAXDISTSRC-3ZIP_USYA->6100373713-202|1.092|524|0
1|3019614718000160||4055RUPLUS|USYA|DACULA|GA|6100373713|ATLANTA|GA|30019|30336|300|303|2016-02-29||2016-02-29||570|ISS2MAXDISTSRC-3ZIP|2016-02-24|570|Z1AA|Z2|30019|30336|50|ISS2MAXDISTSRC-3ZIP_USYA->6100373713-202|1.092|524|0
1|3019614718000060||4055RUPLUS|USYA|DACULA|GA|6100373713|ATLANTA|GA|30019|30336|300|303|2016-03-01||2016-03-01||570|ISS2MAXDISTSRC-3ZIP|2016-02-24|570|Z1AA|Z2|30019|30336|50|ISS2MAXDISTSRC-3ZIP_USYA->6100373713-202|1.092|524|0
1|3019569844000140||4055RUPLUS|USZA|JACKSONVILLE|FL|6100373713|ATLANTA|GA|32226|30336|322|303|2016-02-26||2016-02-26||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|32226|30336|372|ISS2MAXDISTSRC-5ZIP_USZA->6100373713-202|0.656|315|0
1|3019569844000280||4055RUPLUS|USZA|JACKSONVILLE|FL|6100373713|ATLANTA|GA|32226|30336|322|303|2016-02-26||2016-02-26||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|32226|30336|372|ISS2MAXDISTSRC-5ZIP_USZA->6100373713-202|0.656|315|0
1|3019614718000200||4055RUPLUS|USZA|JACKSONVILLE|FL|6100373713|ATLANTA|GA|32226|30336|322|303|2016-03-01||2016-03-01||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|32226|30336|372|ISS2MAXDISTSRC-5ZIP_USZA->6100373713-202|0.656|315|0
1|3019569844000130||4055RUPLUS|USZA|JACKSONVILLE|FL|6100373713|ATLANTA|GA|32226|30336|322|303|2016-02-26||2016-02-26||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|32226|30336|372|ISS2MAXDISTSRC-5ZIP_USZA->6100373713-202|0.656|315|0
4|3019614718000050||4055RUPLUS|USZA|JACKSONVILLE|FL|6100373713|ATLANTA|GA|32226|30336|322|303|2016-03-01||2016-03-01||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|32226|30336|372|ISS2MAXDISTSRC-5ZIP_USZA->6100373713-202|0.656|315|0
1|3019569844000150||4055RUPLUS|USZA|JACKSONVILLE|FL|6100373713|ATLANTA|GA|32226|30336|322|303|2016-02-26||2016-02-26||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|32226|30336|372|ISS2MAXDISTSRC-5ZIP_USZA->6100373713-202|0.656|315|0
1|3019614718000190||4055RUPLUS|USZA|JACKSONVILLE|FL|6100373713|ATLANTA|GA|32226|30336|322|303|2016-03-01||2016-03-01||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|32226|30336|372|ISS2MAXDISTSRC-5ZIP_USZA->6100373713-202|0.656|315|0
1|3019614718000070||4055RUPLUS|USZA|JACKSONVILLE|FL|6100373713|ATLANTA|GA|32226|30336|322|303|2016-03-02||2016-03-02||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|32226|30336|372|ISS2MAXDISTSRC-5ZIP_USZA->6100373713-202|0.656|315|0
1|3019569844000290||4055RUPLUS|USZA|JACKSONVILLE|FL|6100373713|ATLANTA|GA|32226|30336|322|303|2016-02-26||2016-02-26||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|32226|30336|372|ISS2MAXDISTSRC-5ZIP_USZA->6100373713-202|0.656|315|0
0|3019614718000030||4055RUPLUS|US9X|ORLANDO|FL|6100373713|ATLANTA|GA|32819|30336|328|303|2016-02-29||2016-02-29||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|30336|100|||100|0
0|3019569844000300||4055RUPLUS|US9X|ORLANDO|FL|6100373713|ATLANTA|GA|32819|30336|328|303|2016-02-26||2016-02-26||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|30336|100|||100|0
2|3019551645000010|3657107867000010|4055RUPLUS|US6D|LAS VEGAS|NV|6100375622|HENDERSON|NV|89115|89014|891|890|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|89115|89014|17|||233|0
2|3019551647000010|3657107870000010|4055RUPLUS|US6D|LAS VEGAS|NV|6100375622|HENDERSON|NV|89115|89014|891|890|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|89115|89014|17|||233|0
1|3019569045000110||4055RUPLUS|US6D|LAS VEGAS|NV|6100375622|HENDERSON|NV|89115|89014|891|890|2016-02-29||2016-02-29||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|89115|89014|17|ISS2MAXDISTSRC-5ZIP_US6D->6100375622-202|0.485|233|0
4|3019569045000060||4055RUPLUS|US6D|LAS VEGAS|NV|6100375622|HENDERSON|NV|89115|89014|891|890|2016-03-04||2016-03-04||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|89115|89014|17|ISS2MAXDISTSRC-5ZIP_US6D->6100375622-202|0.485|233|0
1|3019613729000030||4055RUPLUS|US6D|LAS VEGAS|NV|6100375622|HENDERSON|NV|89115|89014|891|890|2016-03-08||2016-03-08||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|89115|89014|17|ISS2MAXDISTSRC-5ZIP_US6D->6100375622-202|0.485|233|0
1|3019569045000120||4055RUPLUS|US6D|LAS VEGAS|NV|6100375622|HENDERSON|NV|89115|89014|891|890|2016-03-02||2016-03-02||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|89115|89014|17|ISS2MAXDISTSRC-5ZIP_US6D->6100375622-202|0.485|233|0
4|3019613729000040||4055RUPLUS|US6D|LAS VEGAS|NV|6100375622|HENDERSON|NV|89115|89014|891|890|2016-03-09||2016-03-09||570|UNUSEDSMQTY|2016-02-24|570|Z1AA|Z2|89115|89014|17|||233|0
4|3019613729000120||4055RUPLUS|US6D|LAS VEGAS|NV|6100375622|HENDERSON|NV|89115|89014|891|890|2016-03-09||2016-03-09||570|UNUSEDSMQTY|2016-02-24|570|Z1AA|Z2|89115|89014|17|||233|0
4|3019569045000030||4055RUPLUS|US6D|LAS VEGAS|NV|6100375622|HENDERSON|NV|89115|89014|891|890|2016-03-01||2016-03-01||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|89115|89014|17|ISS2MAXDISTSRC-5ZIP_US6D->6100375622-202|0.485|233|0
1|3019613729000020||4055RUPLUS|US6D|LAS VEGAS|NV|6100375622|HENDERSON|NV|89115|89014|891|890|2016-03-07||2016-03-07||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|89115|89014|17|ISS2MAXDISTSRC-5ZIP_US6D->6100375622-202|0.485|233|0
4|3019613729000110||4055RUPLUS|US6D|LAS VEGAS|NV|6100375622|HENDERSON|NV|89115|89014|891|890|2016-03-07||2016-03-07||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|89115|89014|17|ISS2MAXDISTSRC-5ZIP_US6D->6100375622-202|0.485|233|0
1|3019569045000070||4055RUPLUS|UT1A|PHOENIX|AZ|6100375622|HENDERSON|NV|85043|89014|850|890|2016-03-05||2016-03-05||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|85043|89014|276|ISS2MAXDISTSRC-5ZIP_UT1A->6100375622-202|1.281|615|0
4|3019613729000130||4055RUPLUS|UT1A|PHOENIX|AZ|6100375622|HENDERSON|NV|85043|89014|850|890|2016-03-06||2016-03-06||570|UNUSEDSMQTY|2016-02-24|570|Z1AA|Z2|85043|89014|276|||615|0
0|3019569045000130||4055RUPLUS|US9X|ORLANDO|FL|6100375622|HENDERSON|NV|32819|89014|328|890|2016-02-28||2016-02-28||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|89014|100|||100|0
0|3019569045000050||4055RUPLUS|US9X|ORLANDO|FL|6100375622|HENDERSON|NV|32819|89014|328|890|2016-03-03||2016-03-03||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|89014|100|||100|0
0|3019569045000040||4055RUPLUS|US9X|ORLANDO|FL|6100375622|HENDERSON|NV|32819|89014|328|890|2016-03-02||2016-03-02||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|89014|100|||100|0
0|3019569045000020||4055RUPLUS|US9X|ORLANDO|FL|6100375622|HENDERSON|NV|32819|89014|328|890|2016-02-29||2016-02-29||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|89014|100|||100|0
2|3019509383000008|3657101779000010|4055RUPLUS|USNZ|NASHVILLE|TN|6100376925|MURFREESBORO|TN|37207|37129|372|371|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|37207|37129|37|||332|1
1|3019509383000009||4055RUPLUS|USA8|BIRMINGHAM|AL|6100376925|MURFREESBORO|TN|35204|37129|352|371|2016-02-26||2016-02-26||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|35204|37129|194|ISS2MAXDISTSRC-5ZIP_USA8->6100376925-202|0.848|407|0
1|3019509383000010||4055RUPLUS|USA8|BIRMINGHAM|AL|6100376925|MURFREESBORO|TN|35204|37129|352|371|2016-03-01||2016-03-01||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|35204|37129|194|ISS2MAXDISTSRC-5ZIP_USA8->6100376925-202|0.848|407|0
1|3019509383000011||4055RUPLUS|USA8|BIRMINGHAM|AL|6100376925|MURFREESBORO|TN|35204|37129|352|371|2016-03-03||2016-03-03||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|35204|37129|194|ISS2MAXDISTSRC-5ZIP_USA8->6100376925-202|0.848|407|0
2|3019599768000001|3657106500000010|4055RUPLUS|USQ8|WATERFORD|NY|6100377559|BINGHAMTON|NY|12188|13904|121|139|2016-02-25|2016-02-25|2016-02-25|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|12188|13904|100|||100|1
9|3019568598000350|3657101873000010|4055RUPLUS|UT2Q|BAKERSFIELD|CA|6100380135|BAKERSFIELD|CA|93308|93307|933|933|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|INTRANSIT|2016-02-24|570|Z1AA|Z2|93308|93307|6|||221|0
9|3019568598000460|3657101894000010|4055RUPLUS|UT2Q|BAKERSFIELD|CA|6100380135|BAKERSFIELD|CA|93308|93307|933|933|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|INTRANSIT|2016-02-24|570|Z1AA|Z2|93308|93307|6|||221|0
9|3019568598000400|3657101881000010|4055RUPLUS|UT2Q|BAKERSFIELD|CA|6100380135|BAKERSFIELD|CA|93308|93307|933|933|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|INTRANSIT|2016-02-24|570|Z1AA|Z2|93308|93307|6|||221|0
2|3019568598000700|3657112630000010|4055RUPLUS|UT2Q|BAKERSFIELD|CA|6100380135|BAKERSFIELD|CA|93308|93307|933|933|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|93308|93307|6|||221|0
2|3019568598000470|3657112626000010|4055RUPLUS|UT2Q|BAKERSFIELD|CA|6100380135|BAKERSFIELD|CA|93308|93307|933|933|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|93308|93307|6|||221|0
2|3019568598000770|3657112633000010|4055RUPLUS|UT2Q|BAKERSFIELD|CA|6100380135|BAKERSFIELD|CA|93308|93307|933|933|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|93308|93307|6|||221|0
2|3019568598000380|3657112600000010|4055RUPLUS|UT2Q|BAKERSFIELD|CA|6100380135|BAKERSFIELD|CA|93308|93307|933|933|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|93308|93307|6|||221|0
2|3019568598000430|3657112615000010|4055RUPLUS|UT2Q|BAKERSFIELD|CA|6100380135|BAKERSFIELD|CA|93308|93307|933|933|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|93308|93307|6|||221|0
2|3019610499000002|3657119737000020|4055RUPLUS|US6T|BEAUMONT|CA|6100380135|BAKERSFIELD|CA|92223|93307|922|933|2016-02-29|2016-02-29|2016-02-29|2016-02-29|285|ISS9DEL|2016-02-24|285|Z1AA|Z2|92223|93307|186|||912|0
1|3019568598000790||4055RUPLUS|US6P|FRESNO|CA|6100380135|BAKERSFIELD|CA|93706|93307|937|933|2016-02-26||2016-02-26||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|93706|93307|110|ISS2MAXDISTSRC-5ZIP_US6P->6100380135-202|0.767|368|0
1|3019568598000440||4055RUPLUS|US6P|FRESNO|CA|6100380135|BAKERSFIELD|CA|93706|93307|937|933|2016-02-26||2016-02-26||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|93706|93307|110|ISS2MAXDISTSRC-5ZIP_US6P->6100380135-202|0.767|368|0
1|3019568598000550||4055RUPLUS|US6P|FRESNO|CA|6100380135|BAKERSFIELD|CA|93706|93307|937|933|2016-02-29||2016-02-29||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|93706|93307|110|ISS2MAXDISTSRC-5ZIP_US6P->6100380135-202|0.767|368|0
1|3019613428000690||4055RUPLUS|US6P|FRESNO|CA|6100380135|BAKERSFIELD|CA|93706|93307|937|933|2016-03-02||2016-03-02||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|93706|93307|110|ISS2MAXDISTSRC-5ZIP_US6P->6100380135-202|0.767|368|0
1|3019613428000400||4055RUPLUS|US6P|FRESNO|CA|6100380135|BAKERSFIELD|CA|93706|93307|937|933|2016-03-02||2016-03-02||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|93706|93307|110|ISS2MAXDISTSRC-5ZIP_US6P->6100380135-202|0.767|368|0
