A1|B1|PS_RES|PRODRATE|YIELD_QTY|ITEM|OUTPUTITEM|PRODMETH|LOC|LOC_TYPE|DESCR|STATE|MAXCAP|NUMBER_PERIODS|HOURS_AVAIL_TOTAL|HOURS_USED_TOTAL|MIN_HOURS_USED|MAX_HOURS_USED|AVG_HOURS|SIGMA_HOURS|AVG_PERCENT_UTIL|PERCENT_TOTAL_USED|HRS_DY1|HRS_DY2|HRS_DY3|HRS_DY4|HRS_DY5|HRS_DY6|HRS_DY7|HRS_DY8|HRS_DY9|HRS_DY10|HRS_DY11|HRS_DY12|HRS_DY13|HRS_DY14|MIN_QTY_PRODUCED|MAX_QTY_PRODUCED|AVG_QTY_PRODUCED|SIGMA_QTY_PRODUCED|QTYMADE_DY1|QTYMADE_DY2|QTYMADE_DY3|QTYMADE_DY4|QTYMADE_DY5|QTYMADE_DY6|QTYMADE_DY7|QTYMADE_DY8|QTYMADE_DY9|QTYMADE_DY10|QTYMADE_DY11|QTYMADE_DY12|QTYMADE_DY13|QTYMADE_DY14|AVG_PERCENT_CAPACITY_USED|STDEV_PERCENT_CAPACITY_USED|PERCENT_CAPACITY_USED|PERCENTUTIL_DY1|PERCENTUTIL_DY2|PERCENTUTIL_DY3|PERCENTUTIL_DY4|PERCENTUTIL_DY5|PERCENTUTIL_DY6|PERCENTUTIL_DY7|PERCENTUTIL_DY8|PERCENTUTIL_DY9|PERCENTUTIL_DY10|PERCENTUTIL_DY11|PERCENTUTIL_DY12|PERCENTUTIL_DY13|PERCENTUTIL_DY14|RANK
REP_4055RUPLUS@USWL|REP_4055RUPLUS@USWL|REPCAP@USWL|289|1|4055RUPLUS|4055RUPLUS|REP|USWL|2|Crate Services - Southaven|MS|23100|14|160|146|0|16|10.45|7.28|91.42|91.42|16|16|16|0|0|16|16|16|16|16|0|0|10.19|8.08|0|4624|3019.42|2103.84|4624|4624|4624|0|0|4624|4624|4624|4624|4624|0|0|2945.6|2334.3|146.27|0|91.42|100|100|100|||100|100|100|100|100|||63.7|50.48|1
INS_4055AR@USWN|INS_4055AR@USWN|INSCAP@USWN|210|0.5|4055AR|4055AR|INS|USWN|4|RLC Repair - Albuquerque|NM|16795|14|160|129|0|16|9.18|7.29|80.36|80.36|16|11.25|12.55|0|0|16|16|16|16|12.2|0|0|0|12.57|0|1680|964.3|765.08|1680|1181.3|1318.15|0|0|1680|1680|1680|1680|1280.85|0|0|0|1319.95|128.57|0|80.36|100|70.32|78.46|||100|100|100|100|76.24|||0|78.57|1
INS_4055AR@USWN|INS_4055RUPLUS@USWN|INSCAP@USWN|210|0.5|4055AR|4055RUPLUS|INS|USWN|4|RLC Repair - Albuquerque|NM|16795|14|160|129|0|16|9.18|7.29|80.36|80.36|16|11.25|12.55|0|0|16|16|16|16|12.2|0|0|0|12.57|0|1680|964.3|765.08|1680|1181.3|1318.15|0|0|1680|1680|1680|1680|1280.85|0|0|0|1319.95|128.57|0|80.36|100|70.32|78.46|||100|100|100|100|76.24|||0|78.57|1
REP_4055RUPLUS@USWN|REP_4055RUPLUS@USWN|REPCAP@USWN|125|1|4055RUPLUS|4055RUPLUS|REP|USWN|4|RLC Repair - Albuquerque|NM|9975|14|160|132|0|16|9.45|7.92|82.71|82.71|16|16|16|0|0|16|16|16|16|16|0|0|4.33|0|0|2000|1181.52|990.3|2000|2000|2000|0|0|2000|2000|2000|2000|2000|0|0|541.34|0|132.33|0|82.71|100|100|100|||100|100|100|100|100|||27.07|0|1
INS_4055AR@USWP|INS_4055AR@USWP|INSCAP@USWP|91|0.889|4055AR|4055AR|INS|USWP|2|RLC Sort - Albuquerque|NM|7281|1|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
INS_4055AR@USWP|INS_4055RUPLUS@USWP|INSCAP@USWP|91|0.111|4055AR|4055RUPLUS|INS|USWP|2|RLC Sort - Albuquerque|NM|7281|1|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
INS_4055AR@USWR|INS_4055AR@USWR|INSCAP@USWR|319|0.515|4055AR|4055AR|INS|USWR|4|CHEP(P) - Salisbury|NC|25500|14|160|88|0|16|6.31|5.6|55.21|55.21|8.1|8.1|8.1|0|0|16|16|8.06|7.99|7.99|0|0|7.99|0|0|2628.56|1036.65|920.42|1331.07|1331.07|1331.07|0|0|2628.56|2628.56|1324.68|1312.68|1312.68|0|0|1312.68|0|88.34|0|55.21|50.64|50.64|50.64|||100|100|50.4|49.94|49.94|||49.94|0|1
INS_4055AR@USWR|INS_4055RUPLUS@USWR|INSCAP@USWR|319|0.485|4055AR|4055RUPLUS|INS|USWR|4|CHEP(P) - Salisbury|NC|25500|14|160|88|0|16|6.31|5.6|55.21|55.21|8.1|8.1|8.1|0|0|16|16|8.06|7.99|7.99|0|0|7.99|0|0|2475.44|976.26|866.8|1253.53|1253.53|1253.53|0|0|2475.44|2475.44|1247.52|1236.22|1236.22|0|0|1236.22|0|88.34|0|55.21|50.64|50.64|50.64|||100|100|50.4|49.94|49.94|||49.94|0|1
REP_4055RUPLUS@USWR|REP_4055RUPLUS@USWR|REPCAP@USWR|26|1|4055RUPLUS|4055RUPLUS|REP|USWR|4|CHEP(P) - Salisbury|NC|2119|14|160|206|0|51.19|14.7|13.45|128.63|128.63|26.61|51.19|16|0|0|16|16|16|16|16|0|0|16|16|0|1331.07|382.21|349.69|691.87|1331.07|416|0|0|416|416|416|416|416|0|0|416|416|205.81|0|128.63|166.31|319.97|100|||100|100|100|100|100|||100|100|1
INS_4055AR@USWT|INS_4055AR@USWT|INSCAP@USWT|630|0.552|4055AR|4055AR|INS|USWT|2|IFCO - Scarborough|ME|50430|14|160|43|0|9.58|3.05|3.36|26.71|26.71|8.66|0|0|0|0|2.14|5.02|5.02|5.02|5.02|0|0|9.58|2.28|0|3330.27|1061.7|1168.71|3010.61|0|0|0|0|745.2|1746.47|1746.47|1746.47|1746.47|0|0|3330.27|791.9|42.74|0|26.71|54.11|0|0|||13.39|31.39|31.39|31.39|31.39|||59.85|14.23|1
INS_4055AR@USWT|INS_4055RUPLUS@USWT|INSCAP@USWT|630|0.448|4055AR|4055RUPLUS|INS|USWT|2|IFCO - Scarborough|ME|50430|14|160|43|0|9.58|3.05|3.36|26.71|26.71|8.66|0|0|0|0|2.14|5.02|5.02|5.02|5.02|0|0|9.58|2.28|0|2702.83|861.67|948.52|2443.39|0|0|0|0|604.8|1417.43|1417.43|1417.43|1417.43|0|0|2702.83|642.7|42.74|0|26.71|54.11|0|0|||13.39|31.39|31.39|31.39|31.39|||59.85|14.23|1
REP_4055RUPLUS@USWT|REP_4055RUPLUS@USWT|REPCAP@USWT|473|1|4055RUPLUS|4055RUPLUS|REP|USWT|2|IFCO - Scarborough|ME|37800|14|160|98|0|16|7|5.81|61.22|61.22|16|7.26|5.26|0|0|13.99|12.55|10.48|9.16|9.12|0|0|12.47|1.67|0|7568|3309.41|2749.21|7568|3436.15|2486.6|0|0|6615.39|5934.16|4957.56|4333.43|4312.34|0|0|5896.14|791.9|97.95|0|61.22|100|45.4|32.86|||87.41|78.41|65.51|57.26|56.98|||77.91|10.46|1
INS_4055AR@USX1|INS_4055AR@USX1|INSCAP@USX1|125|0.602|4055AR|4055AR|INS|USX1|2|Pallets-R-Us - Bellport|NY|10000|14|160|101|0|16|7.19|5.98|62.88|62.88|5.2|16|9.12|0|0|16|8.84|8.84|8.84|8.84|0|0|15.56|3.36|0|1204|540.75|450.22|391.3|1204|686.28|0|0|1204|665.18|665.18|665.18|665.18|0|0|1171.17|252.99|100.6|0|62.88|32.5|100|57|||100|55.25|55.25|55.25|55.25|||97.27|21.01|1
INS_4055AR@USX1|INS_4055RUPLUS@USX1|INSCAP@USX1|125|0.398|4055AR|4055RUPLUS|INS|USX1|2|Pallets-R-Us - Bellport|NY|10000|14|160|101|0|16|7.19|5.98|62.88|62.88|5.2|16|9.12|0|0|16|8.84|8.84|8.84|8.84|0|0|15.56|3.36|0|796|357.5|297.66|258.7|796|453.72|0|0|796|439.77|439.77|439.77|439.77|0|0|774.3|167.26|100.6|0|62.88|32.5|100|57|||100|55.25|55.25|55.25|55.25|||97.27|21.01|1
REP_4055RUPLUS@USX1|REP_4055RUPLUS@USX1|REPCAP@USX1|98|1|4055RUPLUS|4055RUPLUS|REP|USX1|2|Pallets-R-Us - Bellport|NY|7875|14|160|124|0|16|8.86|7.22|77.57|77.57|16|16|16|0|0|16|16|16|6.79|6.79|0|0|11.95|2.58|0|1568|868.75|707.44|1568|1568|1568|0|0|1568|1568|1568|665.18|665.18|0|0|1171.17|252.99|124.11|0|77.57|100|100|100|||100|100|100|42.42|42.42|||74.69|16.13|1
INS_4055AR@USX6|INS_4055AR@USX6|INSCAP@USX6|150|1|4055AR|4055AR|INS|USX6|4|Buckeye Diamond/Kroger - Cinci|OH|12000|14|160|83|0|16|5.91|5.24|51.69|51.69|8.25|8.25|8.25|0|0|16|13.55|7.1|7.1|7.1|0|0|7.1|0|0|2400|886.17|786.04|1237.5|1237.5|1237.5|0|0|2400|2033.1|1065.2|1065.2|1065.2|0|0|1065.2|0|82.71|0|51.69|51.56|51.56|51.56|||100|84.71|44.38|44.38|44.38|||44.38|0|1
INS_4055AR@USXA|INS_4055AR@USXA|INSCAP@USXA|130|0.516|4055AR|4055AR|INS|USXA|2|IFCO - Lubbock|TX|10402|14|160|116|0|16|8.28|6.27|72.44|72.44|16|10.18|16|0|0|6.92|10.42|10.42|10.45|13.88|0|0|16|5.65|0|1073.28|555.38|420.36|1073.28|682.67|1073.28|0|0|464.4|698.72|698.72|700.73|930.92|0|0|1073.28|379.31|115.91|0|72.44|100|63.61|100|||43.27|65.1|65.1|65.29|86.74|||100|35.34|1
INS_4055AR@USXA|INS_4055RUPLUS@USXA|INSCAP@USXA|130|0.484|4055AR|4055RUPLUS|INS|USXA|2|IFCO - Lubbock|TX|10402|14|160|116|0|16|8.28|6.27|72.44|72.44|16|10.18|16|0|0|6.92|10.42|10.42|10.45|13.88|0|0|16|5.65|0|1006.72|520.94|394.29|1006.72|640.33|1006.72|0|0|435.6|655.38|655.38|657.27|873.18|0|0|1006.72|355.79|115.91|0|72.44|100|63.61|100|||43.27|65.1|65.1|65.29|86.74|||100|35.34|1
REP_4055RUPLUS@USXA|REP_4055RUPLUS@USXA|REPCAP@USXA|144|1|4055RUPLUS|4055RUPLUS|REP|USXA|2|IFCO - Lubbock|TX|11550|14|160|144|0|16|10.29|7.96|90|90|16|16|16|0|0|16|16|16|16|16|0|0|16|0|0|2304|1481.14|1145.65|2304|2304|2304|0|0|2304|2304|2304|2304|2304|0|0|2304|0|144|0|90|100|100|100|||100|100|100|100|100|||100|0|1
INS_4055AR@USXB|INS_4055AR@USXB|INSCAP@USXB|300|0.662|4055AR|4055AR|INS|USXB|4|RLC Sort Operation - Pasco|WA|23992|14|160|76|0|16|5.43|5.17|47.53|47.53|13.95|6.55|6.55|0|0|16|8.74|6.06|6.06|6.06|0|0|6.06|0|0|3177.6|1078.87|1025.82|2770.34|1301.36|1301.36|0|0|3177.6|1736.49|1204.24|1204.24|1204.24|0|0|1204.24|0|76.05|0|47.53|87.18|40.95|40.95|||100|54.65|37.9|37.9|37.9|||37.9|0|1
INS_4055AR@USXB|INS_4055RUPLUS@USXB|INSCAP@USXB|300|0.338|4055AR|4055RUPLUS|INS|USXB|4|RLC Sort Operation - Pasco|WA|23992|14|160|76|0|16|5.43|5.17|47.53|47.53|13.95|6.55|6.55|0|0|16|8.74|6.06|6.06|6.06|0|0|6.06|0|0|1622.4|550.84|523.75|1414.46|664.44|664.44|0|0|1622.4|886.61|614.86|614.86|614.86|0|0|614.86|0|76.05|0|47.53|87.18|40.95|40.95|||100|54.65|37.9|37.9|37.9|||37.9|0|1
INS_4055AR@USXG|INS_4055AR@USXG|INSCAP@USXG|713|0.578|4055AR|4055AR|INS|USXG|2|IFCO - Aurora|CO|57026|14|160|87|0|15.75|6.22|5.49|54.39|54.39|12.85|1.41|8.69|0|0|2.44|12.25|7.9|7.9|7.9|0|0|15.75|9.93|0|6492.45|2561.64|2262.37|5296.79|580.2|3581.4|0|0|1006.63|5050|3254.49|3254.49|3254.49|0|0|6492.45|4092|87.02|0|54.39|80.33|8.8|54.31|||15.27|76.59|49.36|49.36|49.36|||98.46|62.06|1
INS_4055AR@USXG|INS_4055RUPLUS@USXG|INSCAP@USXG|713|0.422|4055AR|4055RUPLUS|INS|USXG|2|IFCO - Aurora|CO|57026|14|160|87|0|15.75|6.22|5.49|54.39|54.39|12.85|1.41|8.69|0|0|2.44|12.25|7.9|7.9|7.9|0|0|15.75|9.93|0|4740.16|1870.26|1651.77|3867.21|423.61|2614.79|0|0|734.95|3687.02|2376.11|2376.11|2376.11|0|0|4740.16|2987.59|87.02|0|54.39|80.33|8.8|54.31|||15.27|76.59|49.36|49.36|49.36|||98.46|62.06|1
REP_4055RUPLUS@USXG|REP_4055RUPLUS@USXG|REPCAP@USXG|431|1|4055RUPLUS|4055RUPLUS|REP|USXG|2|IFCO - Aurora|CO|34440|14|160|109|0|16|7.77|6.06|68.01|68.01|16|14.75|9.27|0|0|5.17|7.15|14|8.49|8.49|0|0|16|9.49|0|6896|3349.95|2612.91|6896|6356.01|3995.91|0|0|2230.24|3081.25|6032.33|3659.04|3660.55|0|0|6896|4092|108.82|0|68.01|100|92.17|57.95|||32.34|44.68|87.48|53.06|53.08|||100|59.34|1
INS_4055AR@USXI|INS_4055AR@USXI|INSCAP@USXI|270|0.989|4055AR|4055AR|INS|USXI|4|RLC Sort Op - Hammond|LA|21636|14|160|84|0|16|6|5.65|52.51|52.51|16|9.86|7.93|0|0|16|10.06|6.04|6.04|6.04|0|0|6.04|0|0|4272.48|1602.49|1508.93|4272.48|2633.71|2117.94|0|0|4272.48|2685.23|1613.26|1613.26|1613.26|0|0|1613.26|0|84.02|0|52.51|100|61.64|49.57|||100|62.85|37.76|37.76|37.76|||37.76|0|1
INS_4055AR@USXI|INS_4055RUPLUS@USXI|INSCAP@USXI|270|0.011|4055AR|4055RUPLUS|INS|USXI|4|RLC Sort Op - Hammond|LA|21636|14|160|84|0|16|6|5.65|52.51|52.51|16|9.86|7.93|0|0|16|10.06|6.04|6.04|6.04|0|0|6.04|0|0|47.52|17.82|16.78|47.52|29.29|23.56|0|0|47.52|29.87|17.94|17.94|17.94|0|0|17.94|0|84.02|0|52.51|100|61.64|49.57|||100|62.85|37.76|37.76|37.76|||37.76|0|1
